N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 8.151000000E-06 7.300000000E-06 6.808000000E-06 6.530000000E-06
1.600000000E+01 7.318400000E-05 7.035700000E-05 6.877700000E-05 6.775500000E-05
1.700000000E+01 1.178040000E-03 1.153476000E-03 1.144431000E-03 1.143896000E-03
1.549996187E+01 1.777000000E-05 1.816900000E-05 1.859900000E-05 1.903300000E-05
1.649996187E+01 2.816060000E-04 2.714730000E-04 2.667540000E-04 2.638450000E-04
1.674996808E+01 5.733600000E-04 5.579220000E-04 5.496810000E-04 5.461220000E-04
1.624993176E+01 1.415310000E-04 1.358040000E-04 1.329130000E-04 1.310670000E-04
1.574996808E+01 3.817200000E-05 3.706100000E-05 3.644900000E-05 3.614200000E-05
1.524993176E+01 2.066000000E-06 4.460000000E-06 6.374000000E-06 7.860000000E-06
