d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.320821741E+00 1.241254966E+00 7.956677500E-02 1.297571476E+00 1.238831739E+00 5.873973700E-02 2.325026500E-02 2.423227000E-03
150 295 1.320119666E+00 1.243901509E+00 7.621815700E-02 1.299064259E+00 1.241441755E+00 5.762250400E-02 2.105540700E-02 2.459754000E-03
150 300 1.320421659E+00 1.246673699E+00 7.374796000E-02 1.301450518E+00 1.244048689E+00 5.740182900E-02 1.897114100E-02 2.625010000E-03
150 305 1.321761171E+00 1.248925764E+00 7.283540700E-02 1.304609788E+00 1.245892822E+00 5.871696600E-02 1.715138300E-02 3.032942000E-03
150 310 1.324092662E+00 1.251248329E+00 7.284433300E-02 1.308370662E+00 1.247710236E+00 6.066042600E-02 1.572200000E-02 3.538093000E-03
150 315 1.327200595E+00 1.253036463E+00 7.416413200E-02 1.312415967E+00 1.248849354E+00 6.356661300E-02 1.478462800E-02 4.187109000E-03
150 320 1.330912910E+00 1.253317364E+00 7.759554600E-02 1.316502906E+00 1.248367467E+00 6.813543900E-02 1.441000400E-02 4.949897000E-03
150 325 1.334862470E+00 1.253312142E+00 8.155032800E-02 1.320220935E+00 1.247583594E+00 7.263734100E-02 1.464153500E-02 5.728548000E-03
150 330 1.338842966E+00 1.252201546E+00 8.664142000E-02 1.323334615E+00 1.245403917E+00 7.793069800E-02 1.550835100E-02 6.797629000E-03
150 335 1.342877106E+00 1.248952970E+00 9.392413600E-02 1.325853170E+00 1.240995264E+00 8.485790600E-02 1.702393600E-02 7.957706000E-03
150 340 1.346396539E+00 1.245570735E+00 1.008258040E-01 1.327215031E+00 1.236246401E+00 9.096863000E-02 1.918150800E-02 9.324334000E-03
180 290 1.316141363E+00 1.240051642E+00 7.608972100E-02 1.294690713E+00 1.237734099E+00 5.695661400E-02 2.145065000E-02 2.317543000E-03
180 295 1.315621658E+00 1.242552981E+00 7.306867700E-02 1.296297639E+00 1.240189977E+00 5.610766200E-02 1.932401900E-02 2.363004000E-03
180 300 1.316355720E+00 1.245314834E+00 7.104088600E-02 1.298957141E+00 1.242767901E+00 5.618924000E-02 1.739857900E-02 2.546933000E-03
180 305 1.318297903E+00 1.247604461E+00 7.069344200E-02 1.302552638E+00 1.244797028E+00 5.775561000E-02 1.574526500E-02 2.807433000E-03
180 310 1.320928521E+00 1.249720940E+00 7.120758100E-02 1.306380544E+00 1.246437078E+00 5.994346600E-02 1.454797700E-02 3.283862000E-03
180 315 1.324281971E+00 1.251195976E+00 7.308599500E-02 1.310416748E+00 1.247271430E+00 6.314531800E-02 1.386522300E-02 3.924546000E-03
180 320 1.328190514E+00 1.251149224E+00 7.704129000E-02 1.314434118E+00 1.246333171E+00 6.810094700E-02 1.375639600E-02 4.816053000E-03
180 325 1.332266023E+00 1.250648871E+00 8.161715200E-02 1.317999743E+00 1.244832078E+00 7.316766500E-02 1.426628000E-02 5.816793000E-03
180 330 1.335828880E+00 1.249073400E+00 8.675548000E-02 1.320416559E+00 1.242311543E+00 7.810501600E-02 1.541232100E-02 6.761857000E-03
180 335 1.339608553E+00 1.245181943E+00 9.442661000E-02 1.322397194E+00 1.237280200E+00 8.511699400E-02 1.721135900E-02 7.901743000E-03
180 340 1.342635213E+00 1.240989300E+00 1.016459130E-01 1.323008545E+00 1.231759895E+00 9.124865000E-02 1.962666800E-02 9.229405000E-03
210 290 1.312237199E+00 1.240029851E+00 7.220734800E-02 1.292084073E+00 1.237771558E+00 5.431251500E-02 2.015312600E-02 2.258293000E-03
210 295 1.311889015E+00 1.242380022E+00 6.950899300E-02 1.293768112E+00 1.240021270E+00 5.374684200E-02 1.812090300E-02 2.358752000E-03
210 300 1.312619244E+00 1.244814036E+00 6.780520800E-02 1.296279684E+00 1.242309435E+00 5.397024900E-02 1.633956000E-02 2.504601000E-03
210 305 1.314385226E+00 1.246644666E+00 6.774056000E-02 1.299547696E+00 1.243865455E+00 5.568224100E-02 1.483753000E-02 2.779211000E-03
210 310 1.317166944E+00 1.248549147E+00 6.861779700E-02 1.303372449E+00 1.245293414E+00 5.807903500E-02 1.379449500E-02 3.255733000E-03
210 315 1.320732487E+00 1.249863590E+00 7.086889700E-02 1.307436454E+00 1.245959651E+00 6.147680300E-02 1.329603300E-02 3.903939000E-03
210 320 1.324668792E+00 1.249519837E+00 7.514895500E-02 1.311298334E+00 1.244881155E+00 6.641717900E-02 1.337045800E-02 4.638682000E-03
210 325 1.328988309E+00 1.248891751E+00 8.009655800E-02 1.314897982E+00 1.243286959E+00 7.161102300E-02 1.409032700E-02 5.604792000E-03
210 330 1.332917005E+00 1.246827288E+00 8.608971700E-02 1.317478202E+00 1.240114839E+00 7.736336300E-02 1.543880300E-02 6.712449000E-03
210 335 1.336450037E+00 1.242407603E+00 9.404243400E-02 1.319013685E+00 1.234581781E+00 8.443190400E-02 1.743635200E-02 7.825822000E-03
210 340 1.339193683E+00 1.237673348E+00 1.015203350E-01 1.319152722E+00 1.228286066E+00 9.086665600E-02 2.004096100E-02 9.387282000E-03
240 290 1.310379715E+00 1.239716876E+00 7.066283900E-02 1.291217186E+00 1.237496250E+00 5.372093600E-02 1.916252900E-02 2.220626000E-03
240 295 1.310258485E+00 1.242656607E+00 6.760187800E-02 1.292999489E+00 1.240342953E+00 5.265653600E-02 1.725899600E-02 2.313654000E-03
240 300 1.311170892E+00 1.244632642E+00 6.653825000E-02 1.295652887E+00 1.241056108E+00 5.459677900E-02 1.551800500E-02 3.576534000E-03
240 305 1.313221564E+00 1.246462341E+00 6.675922300E-02 1.299069143E+00 1.242357626E+00 5.671151700E-02 1.415242100E-02 4.104715000E-03
240 310 1.315940796E+00 1.248033207E+00 6.790758900E-02 1.302672776E+00 1.243384494E+00 5.928828200E-02 1.326802000E-02 4.648713000E-03
240 315 1.319432866E+00 1.249053914E+00 7.037895200E-02 1.306510105E+00 1.245175725E+00 6.133438000E-02 1.292276100E-02 3.878189000E-03
240 320 1.323358591E+00 1.248480217E+00 7.487837400E-02 1.310192086E+00 1.243858715E+00 6.633337100E-02 1.316650500E-02 4.621502000E-03
240 325 1.327326582E+00 1.247364384E+00 7.996219800E-02 1.313273062E+00 1.241779698E+00 7.149336400E-02 1.405352000E-02 5.584686000E-03
240 330 1.331344404E+00 1.245216370E+00 8.612803400E-02 1.315779388E+00 1.238534217E+00 7.724517100E-02 1.556501600E-02 6.682153000E-03
240 335 1.334662194E+00 1.240478078E+00 9.418411600E-02 1.316937129E+00 1.232697484E+00 8.423964500E-02 1.772506500E-02 7.780594000E-03
240 340 1.337137511E+00 1.235377818E+00 1.017596930E-01 1.316674755E+00 1.226334054E+00 9.034070100E-02 2.046275600E-02 9.043764000E-03
