d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.227609354E+00 1.205620919E+00 2.198843500E-02 1.227016063E+00 1.204782769E+00 2.223329400E-02 5.932910000E-04 8.381500000E-04
150 295 1.227860842E+00 1.063434458E+00 1.644263840E-01 1.227331347E+00 1.062235283E+00 1.650960640E-01 5.294950000E-04 1.199175000E-03
150 300 1.227278331E+00 1.208361495E+00 1.891683600E-02 1.226791062E+00 1.207635099E+00 1.915596300E-02 4.872690000E-04 7.263960000E-04
150 305 1.224457831E+00 1.075267493E+00 1.491903380E-01 1.223996601E+00 1.073975108E+00 1.500214930E-01 4.612300000E-04 1.292385000E-03
150 310 1.216512727E+00 1.212515325E+00 3.997402000E-03 1.216074585E+00 1.211798282E+00 4.276303000E-03 4.381420000E-04 7.170430000E-04
150 315 1.198613889E+00 1.078024455E+00 1.205894340E-01 1.198222261E+00 1.076840787E+00 1.213814740E-01 3.916280000E-04 1.183668000E-03
150 320 1.162873935E+00 1.214144077E+00 -5.127014200E-02 1.162602545E+00 1.213358304E+00 -5.075575900E-02 2.713900000E-04 7.857730000E-04
150 325 1.098771084E+00 1.043447897E+00 5.532318700E-02 1.098764056E+00 1.042973109E+00 5.579094700E-02 7.028000000E-06 4.747880000E-04
150 330 1.011821573E+00 1.200920354E+00 -1.890987810E-01 1.011534875E+00 1.200068763E+00 -1.885338880E-01 2.866980000E-04 8.515910000E-04
150 335 1.012059603E+00 1.004315533E+00 7.744070000E-03 1.011762628E+00 1.004180321E+00 7.582307000E-03 2.969750000E-04 1.352120000E-04
150 340 1.013498350E+00 1.121431432E+00 -1.079330820E-01 1.013152735E+00 1.121031739E+00 -1.078790040E-01 3.456150000E-04 3.996930000E-04
180 290 1.223623169E+00 1.202444235E+00 2.117893400E-02 1.223138783E+00 1.201761034E+00 2.137774900E-02 4.843860000E-04 6.832010000E-04
180 295 1.223999093E+00 1.057528677E+00 1.664704160E-01 1.223558429E+00 1.056515181E+00 1.670432480E-01 4.406640000E-04 1.013496000E-03
180 300 1.223277765E+00 1.205672269E+00 1.760549600E-02 1.222861746E+00 1.205058461E+00 1.780328500E-02 4.160190000E-04 6.138080000E-04
180 305 1.219684505E+00 1.068556205E+00 1.511283000E-01 1.219280708E+00 1.067451691E+00 1.518290170E-01 4.037970000E-04 1.104514000E-03
180 310 1.210350474E+00 1.209616487E+00 7.339870000E-04 1.209960010E+00 1.208992506E+00 9.675040000E-04 3.904640000E-04 6.239810000E-04
180 315 1.189872004E+00 1.069835154E+00 1.200368500E-01 1.189523179E+00 1.068839854E+00 1.206833250E-01 3.488250000E-04 9.953000000E-04
180 320 1.149792372E+00 1.210333264E+00 -6.054089200E-02 1.149564688E+00 1.209615437E+00 -6.005074900E-02 2.276840000E-04 7.178270000E-04
180 325 1.079449262E+00 1.030993944E+00 4.845531800E-02 1.079489259E+00 1.030712176E+00 4.877708300E-02 -3.999700000E-05 2.817680000E-04
