d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.280663423E+00 1.218607606E+00 6.205581700E-02 1.272973495E+00 1.216994478E+00 5.597901700E-02 7.689928000E-03 1.613128000E-03
150 295 1.280965040E+00 1.049891004E+00 2.310740360E-01 1.274146021E+00 1.047483720E+00 2.266623010E-01 6.819019000E-03 2.407284000E-03
150 300 1.282312412E+00 1.224600816E+00 5.771159600E-02 1.276241745E+00 1.222955926E+00 5.328581900E-02 6.070667000E-03 1.644890000E-03
150 305 1.284549948E+00 1.064356190E+00 2.201937580E-01 1.279064266E+00 1.061312277E+00 2.177519890E-01 5.485682000E-03 3.043913000E-03
150 310 1.286322249E+00 1.231480000E+00 5.484224900E-02 1.281232285E+00 1.229459419E+00 5.177286600E-02 5.089964000E-03 2.020581000E-03
150 315 1.289394668E+00 1.079784294E+00 2.096103740E-01 1.284494657E+00 1.076085082E+00 2.084095750E-01 4.900011000E-03 3.699212000E-03
150 320 1.292539095E+00 1.236351121E+00 5.618797400E-02 1.287612282E+00 1.233639242E+00 5.397304000E-02 4.926813000E-03 2.711879000E-03
150 325 1.295276865E+00 1.098064972E+00 1.972118930E-01 1.290113224E+00 1.093540585E+00 1.965726390E-01 5.163641000E-03 4.524387000E-03
150 330 1.297303112E+00 1.238648522E+00 5.865459000E-02 1.291700794E+00 1.234869652E+00 5.683114200E-02 5.602318000E-03 3.778870000E-03
150 335 1.297935344E+00 1.115107522E+00 1.828278220E-01 1.291718284E+00 1.109840942E+00 1.818773420E-01 6.217060000E-03 5.266580000E-03
150 340 1.296208017E+00 1.238612415E+00 5.759560200E-02 1.289256206E+00 1.233362757E+00 5.589344900E-02 6.951811000E-03 5.249658000E-03
180 290 1.276602833E+00 1.216727430E+00 5.987540300E-02 1.269933471E+00 1.215284704E+00 5.464876700E-02 6.669362000E-03 1.442726000E-03
180 295 1.277136087E+00 1.046530826E+00 2.306052610E-01 1.271225564E+00 1.044384587E+00 2.268409770E-01 5.910523000E-03 2.146239000E-03
180 300 1.278662979E+00 1.222363938E+00 5.629904100E-02 1.273381242E+00 1.220842434E+00 5.253880800E-02 5.281737000E-03 1.521504000E-03
180 305 1.280932064E+00 1.060090276E+00 2.208417880E-01 1.276115982E+00 1.057352856E+00 2.187631260E-01 4.816082000E-03 2.737420000E-03
180 310 1.283802614E+00 1.228380990E+00 5.542162400E-02 1.279261797E+00 1.226451697E+00 5.281010000E-02 4.540817000E-03 1.929293000E-03
180 315 1.286915747E+00 1.075335882E+00 2.115798650E-01 1.282446527E+00 1.071952756E+00 2.104937710E-01 4.469220000E-03 3.383126000E-03
180 320 1.290229502E+00 1.232610652E+00 5.761885000E-02 1.285621902E+00 1.229962239E+00 5.565966300E-02 4.607600000E-03 2.648413000E-03
180 325 1.292785272E+00 1.092863549E+00 1.999217230E-01 1.287837958E+00 1.088679170E+00 1.991587880E-01 4.947314000E-03 4.184379000E-03
180 330 1.294357188E+00 1.233583117E+00 6.077407100E-02 1.288881483E+00 1.229861091E+00 5.902039200E-02 5.475705000E-03 3.722026000E-03
180 335 1.294290829E+00 1.109156454E+00 1.851343750E-01 1.288134097E+00 1.104240607E+00 1.838934900E-01 6.156732000E-03 4.915847000E-03
180 340 1.291586083E+00 1.231884898E+00 5.970118500E-02 1.284666075E+00 1.226736844E+00 5.792923100E-02 6.920008000E-03 5.148054000E-03
210 290 1.273764191E+00 1.215225481E+00 5.853871000E-02 1.267822425E+00 1.213891792E+00 5.393063300E-02 5.941766000E-03 1.333689000E-03
210 295 1.274652778E+00 1.044367915E+00 2.302848630E-01 1.269385298E+00 1.042394033E+00 2.269912650E-01 5.267480000E-03 1.973882000E-03
210 300 1.276488329E+00 1.220881782E+00 5.560654700E-02 1.271756577E+00 1.219420167E+00 5.233641000E-02 4.731752000E-03 1.461615000E-03
210 305 1.278825122E+00 1.057180122E+00 2.216450000E-01 1.274460907E+00 1.054654739E+00 2.198061680E-01 4.364215000E-03 2.525383000E-03
210 310 1.281672842E+00 1.226459130E+00 5.521371200E-02 1.277485721E+00 1.224582857E+00 5.290286400E-02 4.187121000E-03 1.876273000E-03
210 315 1.284687994E+00 1.071725625E+00 2.129623690E-01 1.280480858E+00 1.068583615E+00 2.118972430E-01 4.207136000E-03 3.142010000E-03
210 320 1.287533204E+00 1.229475179E+00 5.805802500E-02 1.283110664E+00 1.226865646E+00 5.624501800E-02 4.422540000E-03 2.609533000E-03
210 325 1.289772045E+00 1.088405811E+00 2.013662340E-01 1.284941382E+00 1.084495160E+00 2.004462220E-01 4.830663000E-03 3.910651000E-03
210 330 1.291017181E+00 1.229296470E+00 6.172071100E-02 1.285606524E+00 1.225624930E+00 5.998159400E-02 5.410657000E-03 3.671540000E-03
210 335 1.290320418E+00 1.104026366E+00 1.862940520E-01 1.284192956E+00 1.099412542E+00 1.847804140E-01 6.127462000E-03 4.613824000E-03
210 340 1.286756425E+00 1.226169946E+00 6.058647900E-02 1.279851163E+00 1.221115612E+00 5.873555100E-02 6.905262000E-03 5.054334000E-03
240 290 1.271346061E+00 1.214299967E+00 5.704609400E-02 1.265935277E+00 1.213039584E+00 5.289569300E-02 5.410784000E-03 1.260383000E-03
240 295 1.272480410E+00 1.217746548E+00 5.473386200E-02 1.267680450E+00 1.216428978E+00 5.125147200E-02 4.799960000E-03 1.317570000E-03
240 300 1.274467873E+00 1.219710223E+00 5.475765000E-02 1.270130346E+00 1.218320660E+00 5.180968600E-02 4.337527000E-03 1.389563000E-03
240 305 1.277058912E+00 1.223681978E+00 5.337693400E-02 1.273011913E+00 1.222055869E+00 5.095604400E-02 4.046999000E-03 1.626109000E-03
240 310 1.279933955E+00 1.224902626E+00 5.503132900E-02 1.275990303E+00 1.223063400E+00 5.292690300E-02 3.943652000E-03 1.839226000E-03
240 315 1.282939544E+00 1.228663293E+00 5.427625100E-02 1.278907401E+00 1.226470779E+00 5.243662200E-02 4.032143000E-03 2.192514000E-03
240 320 1.285683556E+00 1.227350437E+00 5.833311900E-02 1.281371502E+00 1.224765454E+00 5.660604800E-02 4.312054000E-03 2.584983000E-03
240 325 1.287503013E+00 1.232507194E+00 5.499581900E-02 1.282729470E+00 1.229321803E+00 5.340766700E-02 4.773543000E-03 3.185391000E-03
240 330 1.288151553E+00 1.225970542E+00 6.218101100E-02 1.282754088E+00 1.222329115E+00 6.042497300E-02 5.397465000E-03 3.641427000E-03
240 335 1.286774648E+00 1.233158907E+00 5.361574100E-02 1.280641418E+00 1.228659741E+00 5.198167700E-02 6.133230000E-03 4.499166000E-03
240 340 1.282444746E+00 1.221520658E+00 6.092408800E-02 1.275535050E+00 1.216539786E+00 5.899526400E-02 6.909696000E-03 4.980872000E-03
