d T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 290 1.197148966E+00 1.198437879E+00 -1.288913000E-03 1.197001329E+00 1.197994315E+00 -9.929860000E-04 1.476370000E-04 4.435640000E-04
150 295 1.185081014E+00 1.065153112E+00 1.199279020E-01 1.184962521E+00 1.064520154E+00 1.204423670E-01 1.184930000E-04 6.329580000E-04
150 300 1.158464271E+00 1.197695063E+00 -3.923079200E-02 1.158391816E+00 1.197332978E+00 -3.894116200E-02 7.245500000E-05 3.620850000E-04
150 305 1.104849456E+00 1.041290275E+00 6.355918100E-02 1.104866568E+00 1.040968016E+00 6.389855200E-02 -1.711200000E-05 3.222590000E-04
150 310 1.017024155E+00 1.187212119E+00 -1.701879640E-01 1.016873905E+00 1.186920678E+00 -1.700467730E-01 1.502500000E-04 2.914410000E-04
150 315 1.017272198E+00 1.003614147E+00 1.365805100E-02 1.017114895E+00 1.003558998E+00 1.355589700E-02 1.573030000E-04 5.514900000E-05
150 320 1.019663094E+00 1.114058620E+00 -9.439552600E-02 1.019471846E+00 1.113989053E+00 -9.451720700E-02 1.912480000E-04 6.956700000E-05
150 325 1.024849650E+00 1.006387526E+00 1.846212400E-02 1.024582307E+00 1.006279331E+00 1.830297600E-02 2.673430000E-04 1.081950000E-04
150 330 1.033746829E+00 1.016594344E+00 1.715248500E-02 1.033333650E+00 1.016300683E+00 1.703296700E-02 4.131790000E-04 2.936610000E-04
150 335 1.047325186E+00 1.014250767E+00 3.307441900E-02 1.046654309E+00 1.013989326E+00 3.266498300E-02 6.708770000E-04 2.614410000E-04
150 340 1.066342161E+00 1.025668381E+00 4.067378000E-02 1.065236405E+00 1.025190985E+00 4.004542000E-02 1.105756000E-03 4.773960000E-04
180 290 1.194031745E+00 1.195242941E+00 -1.211196000E-03 1.193909970E+00 1.194886356E+00 -9.763860000E-04 1.217750000E-04 3.565850000E-04
180 295 1.180410529E+00 1.059029572E+00 1.213809570E-01 1.180311618E+00 1.058500140E+00 1.218114780E-01 9.891100000E-05 5.294320000E-04
180 300 1.150464796E+00 1.194753196E+00 -4.428840000E-02 1.150406569E+00 1.194457513E+00 -4.405094400E-02 5.822700000E-05 2.956830000E-04
180 305 1.090858114E+00 1.031911170E+00 5.894694400E-02 1.090883680E+00 1.031687083E+00 5.919659700E-02 -2.556600000E-05 2.240870000E-04
180 310 1.015155092E+00 1.182526706E+00 -1.673716140E-01 1.015041078E+00 1.182278305E+00 -1.672372270E-01 1.140140000E-04 2.484010000E-04
180 315 1.015677902E+00 1.003329958E+00 1.234794400E-02 1.015555899E+00 1.003288002E+00 1.226789700E-02 1.220030000E-04 4.195600000E-05
180 320 1.018239737E+00 1.099113963E+00 -8.087422600E-02 1.018087651E+00 1.099071593E+00 -8.098394200E-02 1.520860000E-04 4.237000000E-05
180 325 1.023497428E+00 1.006055851E+00 1.744157700E-02 1.023280534E+00 1.005969022E+00 1.731151200E-02 2.168940000E-04 8.682900000E-05
180 330 1.032383080E+00 1.015115351E+00 1.726772900E-02 1.032043205E+00 1.014887100E+00 1.715610500E-02 3.398750000E-04 2.282510000E-04
180 335 1.045883363E+00 1.013848513E+00 3.203485000E-02 1.045326884E+00 1.013631824E+00 3.169506000E-02 5.564790000E-04 2.166890000E-04
180 340 1.064781428E+00 1.024584774E+00 4.019665400E-02 1.063859601E+00 1.024193944E+00 3.966565700E-02 9.218270000E-04 3.908300000E-04
210 290 1.190870423E+00 1.192412675E+00 -1.542252000E-03 1.190765285E+00 1.192119218E+00 -1.353933000E-03 1.051380000E-04 2.934570000E-04
210 295 1.175859642E+00 1.053564184E+00 1.222954580E-01 1.175773392E+00 1.053116682E+00 1.226567100E-01 8.625000000E-05 4.475020000E-04
210 300 1.143119818E+00 1.192062992E+00 -4.894317400E-02 1.143071084E+00 1.191809867E+00 -4.873878300E-02 4.873400000E-05 2.531250000E-04
210 305 1.078738160E+00 1.023836816E+00 5.490134400E-02 1.078769913E+00 1.023687268E+00 5.508264500E-02 -3.175300000E-05 1.495480000E-04
210 310 1.013768154E+00 1.178123248E+00 -1.643550940E-01 1.013677407E+00 1.177903048E+00 -1.642256410E-01 9.074700000E-05 2.202000000E-04
210 315 1.014468241E+00 1.003121696E+00 1.134654500E-02 1.014369524E+00 1.003088243E+00 1.128128100E-02 9.871700000E-05 3.345300000E-05
210 320 1.017102825E+00 1.085420077E+00 -6.831725200E-02 1.016977585E+00 1.085398649E+00 -6.842106400E-02 1.252400000E-04 2.142800000E-05
210 325 1.022364737E+00 1.005801648E+00 1.656308900E-02 1.022183205E+00 1.005729347E+00 1.645385800E-02 1.815320000E-04 7.230100000E-05
210 330 1.031168088E+00 1.014025644E+00 1.714244400E-02 1.030880868E+00 1.013840523E+00 1.704034500E-02 2.872200000E-04 1.851210000E-04
210 335 1.044519142E+00 1.013511301E+00 3.100784100E-02 1.044044244E+00 1.013325883E+00 3.071836100E-02 4.748980000E-04 1.854180000E-04
210 340 1.063234115E+00 1.023730043E+00 3.950407200E-02 1.062443763E+00 1.023398522E+00 3.904524100E-02 7.903520000E-04 3.315210000E-04
240 290 1.188021407E+00 1.190245973E+00 -2.224566000E-03 1.187927646E+00 1.189995391E+00 -2.067745000E-03 9.376100000E-05 2.505820000E-04
240 295 1.170624746E+00 1.190234545E+00 -1.960979900E-02 1.170547575E+00 1.190001247E+00 -1.945367200E-02 7.717100000E-05 2.332980000E-04
240 300 1.135597773E+00 1.189599524E+00 -5.400175100E-02 1.135556300E+00 1.189376070E+00 -5.381977000E-02 4.147300000E-05 2.234540000E-04
