Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.105597236E+00 1.145642285E+00 -4.004504900E-02 1.104091719E+00 1.142472952E+00 -3.838123300E-02
1.468000E+10 1.105628408E+00 1.145654649E+00 -4.002624100E-02 1.104597360E+00 1.143478630E+00 -3.888127000E-02
2.154000E+10 1.105673053E+00 1.145635272E+00 -3.996221900E-02 1.104967861E+00 1.144132949E+00 -3.916508800E-02
3.162000E+10 1.105737802E+00 1.145582900E+00 -3.984509800E-02 1.105255688E+00 1.144559955E+00 -3.930426700E-02
4.642000E+10 1.105831545E+00 1.145579963E+00 -3.974841800E-02 1.105502045E+00 1.144881496E+00 -3.937945100E-02
6.813000E+10 1.105965832E+00 1.145592846E+00 -3.962701400E-02 1.105740540E+00 1.145115662E+00 -3.937512200E-02
1.000000E+11 1.106157093E+00 1.145672476E+00 -3.951538300E-02 1.106002978E+00 1.145345950E+00 -3.934297200E-02
1.468000E+11 1.106424569E+00 1.145813611E+00 -3.938904200E-02 1.106319052E+00 1.145589687E+00 -3.927063500E-02
2.154000E+11 1.106792261E+00 1.145998263E+00 -3.920600200E-02 1.106719861E+00 1.145844536E+00 -3.912467500E-02
3.162000E+11 1.109023589E+00 1.146228935E+00 -3.720534600E-02 1.108961389E+00 1.146123052E+00 -3.716166300E-02
4.642000E+11 1.114199968E+00 1.146548067E+00 -3.234809900E-02 1.114142440E+00 1.146474811E+00 -3.233237100E-02
6.813000E+11 1.119096645E+00 1.146979480E+00 -2.788283500E-02 1.119068096E+00 1.146928545E+00 -2.786044900E-02
1.000000E+12 1.122958090E+00 1.147544180E+00 -2.458609000E-02 1.122938257E+00 1.147508570E+00 -2.457031300E-02
1.468000E+12 1.125447616E+00 1.148254743E+00 -2.280712700E-02 1.125428054E+00 1.148229618E+00 -2.280156400E-02
2.154000E+12 1.135645994E+00 1.151066376E+00 -1.542038200E-02 1.135619087E+00 1.151020216E+00 -1.540112900E-02
3.162000E+12 1.140685885E+00 1.154987301E+00 -1.430141600E-02 1.140665011E+00 1.154947594E+00 -1.428258300E-02
4.642000E+12 1.143893760E+00 1.159804001E+00 -1.591024100E-02 1.143887619E+00 1.159793919E+00 -1.590630000E-02
6.813000E+12 1.145118207E+00 1.160729542E+00 -1.561133500E-02 1.145107007E+00 1.160722199E+00 -1.561519200E-02
1.000000E+13 1.152137421E+00 1.161468379E+00 -9.330958000E-03 1.152112990E+00 1.161462993E+00 -9.350003000E-03
