T nFsrh nFBsrh dnsrh nF nFB dn
290 1.156504144E+00 1.132704614E+00 2.379953000E-02 1.156500725E+00 1.132701020E+00 2.379970500E-02
295 1.162160100E+00 1.139029447E+00 2.313065300E-02 1.162155076E+00 1.139024668E+00 2.313040800E-02
300 1.166894765E+00 1.144982806E+00 2.191195900E-02 1.166888315E+00 1.144976586E+00 2.191172900E-02
305 1.161918059E+00 1.150522812E+00 1.139524700E-02 1.161910513E+00 1.150514690E+00 1.139582300E-02
310 1.156667715E+00 1.155179271E+00 1.488444000E-03 1.156652509E+00 1.155168663E+00 1.483846000E-03
315 1.140685885E+00 1.154987301E+00 -1.430141600E-02 1.140665011E+00 1.154947594E+00 -1.428258300E-02
320 1.120509952E+00 1.148945606E+00 -2.843565400E-02 1.120494018E+00 1.148908490E+00 -2.841447200E-02
325 1.098336362E+00 1.130270640E+00 -3.193427800E-02 1.098323091E+00 1.130256172E+00 -3.193308100E-02
330 1.067875596E+00 1.111442615E+00 -4.356701900E-02 1.067851153E+00 1.111373540E+00 -4.352238700E-02
335 1.010443887E+00 1.077824660E+00 -6.738077300E-02 1.010436945E+00 1.077794497E+00 -6.735755200E-02
340 1.009606212E+00 1.041673316E+00 -3.206710400E-02 1.009601066E+00 1.041625208E+00 -3.202414200E-02
