N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.016603365E+00 1.016602759E+00 1.016601897E+00 1.016600691E+00 1.016599048E+00 1.016596909E+00 1.016594344E+00 1.016591791E+00 1.016590564E+00 1.016593927E+00 1.016609197E+00 1.016651615E+00 1.016750769E+00 1.016959918E+00 1.017366230E+00 1.018096519E+00 1.031718642E+00 1.056620420E+00 1.075907792E+00
1.600000000E+01 1.234079079E+00 1.234125800E+00 1.234194051E+00 1.234293597E+00 1.234438339E+00 1.234647918E+00 1.234949436E+00 1.235379494E+00 1.235985354E+00 1.236824470E+00 1.237960343E+00 1.239452904E+00 1.241343166E+00 1.243636026E+00 1.246290166E+00 1.249224356E+00 1.252341455E+00 1.255559097E+00 1.258831234E+00
1.700000000E+01 1.239794907E+00 1.240626837E+00 1.241800556E+00 1.243428802E+00 1.245635940E+00 1.248536843E+00 1.252201546E+00 1.256612881E+00 1.261638167E+00 1.267040452E+00 1.272538320E+00 1.277886543E+00 1.282933821E+00 1.287632833E+00 1.292013679E+00 1.296147599E+00 1.300119912E+00 1.304039258E+00 1.308016809E+00
1.549996187E+01 1.199795577E+00 1.199856081E+00 1.199944463E+00 1.200073302E+00 1.200260525E+00 1.200531314E+00 1.200920354E+00 1.201473935E+00 1.202250879E+00 1.203320501E+00 1.204754428E+00 1.206609684E+00 1.208903626E+00 1.211590016E+00 1.214555640E+00 1.217653044E+00 1.220756235E+00 1.223798374E+00 1.226767694E+00
1.649996187E+01 1.235378782E+00 1.235564617E+00 1.235833921E+00 1.236221977E+00 1.236776571E+00 1.237559954E+00 1.238648522E+00 1.240127654E+00 1.242078570E+00 1.244555686E+00 1.247559460E+00 1.251017284E+00 1.254789689E+00 1.258707200E+00 1.262621600E+00 1.266443786E+00 1.270152162E+00 1.273776670E+00 1.277374447E+00
1.674996808E+01 1.235306079E+00 1.235707429E+00 1.236283143E+00 1.237100812E+00 1.238245659E+00 1.239817216E+00 1.241917608E+00 1.244628650E+00 1.247978622E+00 1.251911500E+00 1.256277958E+00 1.260865703E+00 1.265460500E+00 1.269905850E+00 1.274130925E+00 1.278141252E+00 1.281990186E+00 1.285751122E+00 1.289499842E+00
1.624993176E+01 1.236953900E+00 1.237041376E+00 1.237168833E+00 1.237354013E+00 1.237621779E+00 1.238006272E+00 1.238553219E+00 1.239320654E+00 1.240377484E+00 1.241796575E+00 1.243640567E+00 1.245941388E+00 1.248679829E+00 1.251778598E+00 1.255118808E+00 1.258576287E+00 1.262058933E+00 1.265526037E+00 1.268985148E+00
1.574996808E+01 1.224111795E+00 1.224146731E+00 1.224197811E+00 1.224272341E+00 1.224380802E+00 1.224537998E+00 1.224764589E+00 1.225088585E+00 1.225546676E+00 1.226184456E+00 1.227054272E+00 1.228209396E+00 1.229694136E+00 1.231531777E+00 1.233715017E+00 1.236204121E+00 1.238934772E+00 1.241833924E+00 1.244839007E+00
1.524993176E+01 1.110038154E+00 1.110225469E+00 1.110499351E+00 1.110917487E+00 1.111490201E+00 1.112321480E+00 1.113521911E+00 1.115262813E+00 1.117702448E+00 1.121122446E+00 1.125761576E+00 1.131843194E+00 1.139449636E+00 1.148385453E+00 1.158081377E+00 1.167666672E+00 1.176260137E+00 1.183345521E+00 1.188914738E+00
