fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00S1 7:15 289.5 40.05 1.000E+000 4.969E+000 1.947E-005 2.322E+004 2.777E+000 1.263E-008 1.460E-005 8.306E-002 1.459E-005 3.691E-007 3.045E-001 4.570E-002 8.058E-006 2.385E-003 
00S2 7:34 291.9 39.72 1.000E+000 5.138E+000 1.861E-005 2.158E+004 2.759E+000 1.405E-008 1.468E-005 7.830E-002 1.467E-005 3.458E-007 3.010E-001 4.290E-002 8.043E-006 2.405E-003 
00S3 8:0 294.3 39.4 1.000E+000 5.315E+000 1.883E-005 1.999E+004 2.739E+000 1.569E-008 1.453E-005 7.300E-002 1.452E-005 3.149E-007 2.971E-001 3.980E-002 7.891E-006 1.422E-003 
00S4 8:16 296.9 39.05 1.000E+000 5.355E+000 1.820E-005 1.833E+004 2.718E+000 1.768E-008 1.468E-005 6.871E-002 1.467E-005 2.962E-007 2.940E-001 3.720E-002 7.941E-006 1.567E-003 
00S5 8:39 299.8 38.67 1.000E+000 5.411E+000 1.747E-005 1.655E+004 2.704E+000 1.969E-008 1.419E-005 6.137E-002 1.418E-005 2.511E-007 2.886E-001 3.300E-002 7.587E-006 1.127E-002 
00S6 8:53 302.3 38.35 1.000E+000 5.423E+000 1.692E-005 1.509E+004 2.691E+000 2.174E-008 1.474E-005 5.867E-002 1.473E-005 2.476E-007 2.866E-001 3.140E-002 7.861E-006 1.651E-003 
00S7 9:18 304.7 38.05 1.000E+000 5.416E+000 1.724E-005 1.375E+004 2.682E+000 2.324E-008 1.448E-005 5.307E-002 1.446E-005 2.170E-007 2.827E-001 2.820E-002 7.668E-006 6.342E-003 
00S8 9:34 307.1 37.75 1.000E+000 5.423E+000 1.724E-005 1.247E+004 2.668E+000 2.557E-008 1.428E-005 4.880E-002 1.426E-005 1.946E-007 2.796E-001 2.580E-002 7.515E-006 2.106E-003 
00S9 9:59 310.5 37.34 1.000E+000 5.484E+000 1.786E-005 1.079E+004 2.653E+000 2.843E-008 1.414E-005 4.288E-002 1.412E-005 1.668E-007 2.755E-001 2.250E-002 7.379E-006 1.448E-003 
0S10 10:11 312.9 37.05 1.000E+000 5.868E+000 1.815E-005 9.687E+003 2.635E+000 3.137E-008 1.480E-005 4.132E-002 1.477E-005 1.674E-007 2.742E-001 2.160E-002 7.714E-006 7.364E-004 
0S11 10:36 315.3 36.77 1.000E+000 5.492E+000 1.799E-005 8.661E+003 2.641E+000 3.256E-008 1.529E-005 3.824E-002 1.527E-005 1.589E-007 2.721E-001 1.990E-002 7.943E-006 1.100E-003 
0S12 10:56 317.6 36.51 1.000E+000 5.615E+000 1.534E-005 7.752E+003 2.627E+000 3.517E-008 1.501E-005 3.464E-002 1.498E-005 1.399E-007 2.697E-001 1.800E-002 7.729E-006 8.884E-004 
0S13 11:23 320.2 36.21 1.000E+000 5.771E+000 1.621E-005 6.814E+003 2.617E+000 3.843E-008 1.389E-005 2.954E-002 1.386E-005 1.090E-007 2.663E-001 1.520E-002 7.124E-006 2.332E-003 
0S14 11:40 322.8 35.92 1.000E+000 5.794E+000 1.748E-005 5.976E+003 2.597E+000 4.195E-008 1.415E-005 2.724E-002 1.411E-005 1.018E-007 2.648E-001 1.400E-002 7.217E-006 5.858E-004 
0S15 12:6 325 35.67 1.000E+000 5.961E+000 1.684E-005 5.347E+003 2.600E+000 4.383E-008 1.471E-005 2.567E-002 1.467E-005 9.926E-008 2.637E-001 1.320E-002 7.463E-006 2.531E-002 
0S16 12:24 328.2 35.33 1.000E+000 6.264E+000 1.900E-005 4.570E+003 2.576E+000 4.878E-008 1.451E-005 2.254E-002 1.446E-005 8.530E-008 2.617E-001 1.150E-002 7.353E-006 5.185E-004 
0S17 12:44 330.9 35.04 1.000E+000 6.661E+000 1.766E-005 4.044E+003 2.571E+000 5.251E-008 1.442E-005 2.024E-002 1.436E-005 7.565E-008 2.603E-001 1.030E-002 7.274E-006 6.263E-004 
