fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g dev 
0001 15:42:38 297.1 39.02 1.000E+000 7.800E-001 2.333E-006 4.105E+003 3.114E+000 6.572E-009 2.175E-003 
0002 15:45:46 297 39.04 1.000E+000 7.800E-001 2.288E-006 3.935E+003 3.082E+000 6.824E-009 2.122E-003 
0003 15:48:52 297 39.04 1.000E+000 7.800E-001 2.316E-006 3.981E+003 3.098E+000 6.646E-009 2.082E-003 
0004 15:52:02 297 39.04 1.000E+000 7.800E-001 2.338E-006 3.979E+003 3.088E+000 6.768E-009 2.119E-003 
0005 15:55:08 296.9 39.05 1.000E+000 7.800E-001 2.265E-006 4.050E+003 3.103E+000 6.542E-009 2.093E-003 
0006 15:57:08 296.9 39.05 1.000E+000 7.800E-001 2.299E-006 4.045E+003 3.102E+000 6.544E-009 2.030E-003 
0007 15:58:56 296.9 39.05 1.000E+000 7.800E-001 2.300E-006 4.013E+003 3.093E+000 6.636E-009 2.151E-003 
0008 16:03:14 297 39.04 1.000E+000 7.800E-001 2.315E-006 3.918E+003 3.075E+000 6.834E-009 2.123E-003 
0009 16:06:22 297 39.04 1.000E+000 7.800E-001 2.320E-006 4.075E+003 3.104E+000 6.540E-009 2.090E-003 
0010 16:08:30 296.9 39.05 1.000E+000 7.800E-001 2.273E-006 4.045E+003 3.098E+000 6.562E-009 2.099E-003 
0011 16:11:28 297 39.04 1.000E+000 7.800E-001 2.252E-006 4.070E+003 3.105E+000 6.536E-009 2.073E-003 
0012 16:14:42 297 39.04 1.000E+000 7.800E-001 2.347E-006 3.958E+003 3.084E+000 6.728E-009 2.038E-003 
0013 16:17:02 297 39.04 1.000E+000 7.800E-001 2.380E-006 4.033E+003 3.090E+000 6.654E-009 2.171E-003 
