N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.224991363E+00 1.220590239E+00 1.216638697E+00 1.212966375E+00
1.016672606E+01 1.225018851E+00 1.220634920E+00 1.216706217E+00 1.213062848E+00
1.033324570E+01 1.225059070E+00 1.220700159E+00 1.216804643E+00 1.213203124E+00
1.049996187E+01 1.225117831E+00 1.220795203E+00 1.216947612E+00 1.213406229E+00
1.066670514E+01 1.225203465E+00 1.220933261E+00 1.217154359E+00 1.213698503E+00
1.083333839E+01 1.225327880E+00 1.221132753E+00 1.217451318E+00 1.214115416E+00
1.100000000E+01 1.225507816E+00 1.221419109E+00 1.217873868E+00 1.214697337E+00
1.116672606E+01 1.225766367E+00 1.221826181E+00 1.218467258E+00 1.215511503E+00
1.133324570E+01 1.226134435E+00 1.222397113E+00 1.219285778E+00 1.216597900E+00
1.149996187E+01 1.226651776E+00 1.223183425E+00 1.220388327E+00 1.218049571E+00
1.166670514E+01 1.227366511E+00 1.224240842E+00 1.221829197E+00 1.219892439E+00
1.183333839E+01 1.228331922E+00 1.225620634E+00 1.223644306E+00 1.222135401E+00
1.200000000E+01 1.229599503E+00 1.227357358E+00 1.225836779E+00 1.224742026E+00
1.216672606E+01 1.231208539E+00 1.229456364E+00 1.228368933E+00 1.227632916E+00
1.233324570E+01 1.233174926E+00 1.231887717E+00 1.231167933E+00 1.230704813E+00
1.249996187E+01 1.235484527E+00 1.234591676E+00 1.234145375E+00 1.233860335E+00
1.266670514E+01 1.238095717E+00 1.237496142E+00 1.237223577E+00 1.237034288E+00
1.283333839E+01 1.240952160E+00 1.240538615E+00 1.240355960E+00 1.240205211E+00
1.300000000E+01 1.244000839E+00 1.243682937E+00 1.243533638E+00 1.243389917E+00
