N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.210627692E+00 1.205342890E+00 1.200672499E+00 1.195951359E+00
1.016672606E+01 1.210660399E+00 1.205397042E+00 1.200755266E+00 1.196070470E+00
1.033324570E+01 1.210708217E+00 1.205476065E+00 1.200875762E+00 1.196243421E+00
1.049996187E+01 1.210777974E+00 1.205591047E+00 1.201050515E+00 1.196493380E+00
1.066670514E+01 1.210879509E+00 1.205757715E+00 1.201302634E+00 1.196852056E+00
1.083333839E+01 1.211026694E+00 1.205997909E+00 1.201663542E+00 1.197361614E+00
1.100000000E+01 1.211238857E+00 1.206341241E+00 1.202174508E+00 1.198075292E+00
1.116672606E+01 1.211542232E+00 1.206826341E+00 1.202886740E+00 1.199055436E+00
1.133324570E+01 1.211971085E+00 1.207500746E+00 1.203858604E+00 1.200366142E+00
1.149996187E+01 1.212567786E+00 1.208417813E+00 1.205147549E+00 1.202059271E+00
1.166670514E+01 1.213380346E+00 1.209629033E+00 1.206795923E+00 1.204154889E+00
1.183333839E+01 1.214456107E+00 1.211171195E+00 1.208813781E+00 1.206624545E+00
1.200000000E+01 1.215831332E+00 1.213030485E+00 1.211167266E+00 1.209390550E+00
1.216672606E+01 1.217519704E+00 1.215220977E+00 1.213784012E+00 1.212347412E+00
1.233324570E+01 1.219506648E+00 1.217663213E+00 1.216576063E+00 1.215393807E+00
1.249996187E+01 1.221755520E+00 1.220290511E+00 1.219465378E+00 1.218453660E+00
1.266670514E+01 1.224222654E+00 1.223045834E+00 1.222396230E+00 1.221480647E+00
1.283333839E+01 1.226869187E+00 1.225888017E+00 1.225335700E+00 1.224457692E+00
1.300000000E+01 1.229663463E+00 1.228791100E+00 1.228274325E+00 1.227391667E+00
