N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+15 305 3.800E-4 3.830603E+1 1.851190E+1 5.966560E-1 8.099560E+1
1.468000E+10 1.778E+15 305 3.800E-4 3.828021E+1 1.848850E+1 5.965960E-1 8.095570E+1
2.154000E+10 1.778E+15 305 3.800E-4 3.824255E+1 1.845420E+1 5.965090E-1 8.089690E+1
3.162000E+10 1.778E+15 305 3.800E-4 3.818778E+1 1.840410E+1 5.963800E-1 8.081020E+1
4.642000E+10 1.778E+15 305 3.800E-4 3.810848E+1 1.833090E+1 5.961910E-1 8.068190E+1
6.813000E+10 1.778E+15 305 3.800E-4 3.799443E+1 1.822440E+1 5.959130E-1 8.049150E+1
1.000000E+11 1.778E+15 305 3.800E-4 3.783203E+1 1.807020E+1 5.955040E-1 8.020800E+1
1.468000E+11 1.778E+15 305 3.800E-4 3.760425E+1 1.784310E+1 5.949000E-1 7.976090E+1
2.154000E+11 1.778E+15 305 3.800E-4 3.729202E+1 1.753080E+1 5.940050E-1 7.914000E+1
3.162000E+11 1.778E+15 305 3.800E-4 3.687854E+1 1.710390E+1 5.926750E-1 7.825350E+1
4.642000E+11 1.778E+15 305 3.800E-4 3.635780E+1 1.655400E+1 5.906810E-1 7.708190E+1
6.813000E+11 1.778E+15 305 3.800E-4 3.574434E+1 1.593580E+1 5.875850E-1 7.587450E+1
1.000000E+12 1.778E+15 305 3.800E-4 3.507320E+1 1.532570E+1 5.828050E-1 7.497570E+1
1.468000E+12 1.778E+15 305 3.800E-4 3.438096E+1 1.475810E+1 5.750600E-1 7.464490E+1
2.154000E+12 1.778E+15 305 3.800E-4 3.368424E+1 1.422770E+1 5.619840E-1 7.515930E+1
3.162000E+12 1.778E+15 305 3.800E-4 3.297936E+1 1.371760E+1 5.441290E-1 7.644220E+1
4.642000E+12 1.778E+15 305 3.800E-4 3.225591E+1 1.321930E+1 5.336520E-1 7.679650E+1
6.813000E+12 1.778E+15 305 3.800E-4 3.150593E+1 1.271580E+1 5.258470E-1 7.675220E+1
1.000000E+13 1.778E+15 305 3.800E-4 3.072535E+1 1.221450E+1 5.181470E-1 7.672340E+1
1.468000E+13 1.778E+15 305 3.800E-4 2.991272E+1 1.170470E+1 5.103940E-1 7.666510E+1
2.154000E+13 1.778E+15 305 3.800E-4 2.906817E+1 1.119020E+1 5.026350E-1 7.658920E+1
3.162000E+13 1.778E+15 305 3.800E-4 2.819314E+1 1.067730E+1 4.949270E-1 7.652020E+1
4.642000E+13 1.778E+15 305 3.800E-4 2.729033E+1 1.015550E+1 4.872790E-1 7.636840E+1
6.813000E+13 1.778E+15 305 3.800E-4 2.636374E+1 9.631600E+0 4.796710E-1 7.616330E+1
1.000000E+14 1.778E+15 305 3.800E-4 2.541876E+1 9.110400E+0 4.720350E-1 7.592930E+1
