T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.195977785E+00 1.198195116E+00 -2.217331000E-03 1.194603121E+00 1.194334773E+00 2.683480000E-04 1.374664000E-03 3.860343000E-03
295 1.182920165E+00 1.064750508E+00 1.181696570E-01 1.181798036E+00 1.058984389E+00 1.228136470E-01 1.122129000E-03 5.766119000E-03
300 1.154234119E+00 1.197473709E+00 -4.323959000E-02 1.153529211E+00 1.194262873E+00 -4.073366200E-02 7.049080000E-04 3.210836000E-03
305 1.096925554E+00 1.039889362E+00 5.703619200E-02 1.097058415E+00 1.037002087E+00 6.005632800E-02 -1.328610000E-04 2.887275000E-03
310 1.016905533E+00 1.186658265E+00 -1.697527320E-01 1.015549313E+00 1.183972697E+00 -1.684233840E-01 1.356220000E-03 2.685568000E-03
315 1.017352922E+00 1.003603545E+00 1.374937700E-02 1.015918073E+00 1.003142892E+00 1.277518100E-02 1.434849000E-03 4.606530000E-04
320 1.020000028E+00 1.111398640E+00 -9.139861200E-02 1.018240219E+00 1.110644013E+00 -9.240379400E-02 1.759809000E-03 7.546270000E-04
325 1.025516310E+00 1.006428170E+00 1.908814000E-02 1.023051724E+00 1.005509175E+00 1.754254900E-02 2.464586000E-03 9.189950000E-04
330 1.034819746E+00 1.016603365E+00 1.821638100E-02 1.031039896E+00 1.014105224E+00 1.693467200E-02 3.779850000E-03 2.498141000E-03
335 1.048859304E+00 1.014442921E+00 3.441638300E-02 1.042824772E+00 1.012205300E+00 3.061947200E-02 6.034532000E-03 2.237621000E-03
340 1.068351690E+00 1.025943775E+00 4.240791500E-02 1.058657734E+00 1.021863979E+00 3.679375500E-02 9.693956000E-03 4.079796000E-03
