T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.197148966E+00 1.198437879E+00 -1.288913000E-03 1.197001329E+00 1.197994315E+00 -9.929860000E-04 1.476370000E-04 4.435640000E-04
295 1.185081013E+00 1.198224783E+00 -1.314377000E-02 1.184962526E+00 1.197825906E+00 -1.286338000E-02 1.184870000E-04 3.988770000E-04
300 1.158464269E+00 1.197695064E+00 -3.923079500E-02 1.158391825E+00 1.197333006E+00 -3.894118100E-02 7.244400000E-05 3.620580000E-04
305 1.104849455E+00 1.195156557E+00 -9.030710200E-02 1.104866563E+00 1.194828944E+00 -8.996238100E-02 -1.710800000E-05 3.276130000E-04
310 1.017024155E+00 1.187212119E+00 -1.701879640E-01 1.016873905E+00 1.186920678E+00 -1.700467730E-01 1.502500000E-04 2.914410000E-04
315 1.017272198E+00 1.165362561E+00 -1.480903630E-01 1.017114894E+00 1.165138903E+00 -1.480240090E-01 1.573040000E-04 2.236580000E-04
320 1.019663094E+00 1.114058620E+00 -9.439552600E-02 1.019471846E+00 1.113989053E+00 -9.451720700E-02 1.912480000E-04 6.956700000E-05
325 1.024849650E+00 1.015868872E+00 8.980778000E-03 1.024582307E+00 1.015765215E+00 8.817092000E-03 2.673430000E-04 1.036570000E-04
330 1.033746829E+00 1.016594344E+00 1.715248500E-02 1.033333650E+00 1.016300683E+00 1.703296700E-02 4.131790000E-04 2.936610000E-04
335 1.047325187E+00 1.019610540E+00 2.771464700E-02 1.046654310E+00 1.019258407E+00 2.739590300E-02 6.708770000E-04 3.521330000E-04
340 1.066342161E+00 1.025668381E+00 4.067378000E-02 1.065236405E+00 1.025190985E+00 4.004542000E-02 1.105756000E-03 4.773960000E-04
