1.0000000E+6 1.2980200E-9 1.0000000E+6 9.9204000E+2
8.9779585E+5 1.3124900E-9 8.9779585E+5 1.1511000E+3
8.0603739E+5 1.3253600E-9 8.0603739E+5 1.3119500E+3
7.2365703E+5 1.3381500E-9 7.2365703E+5 1.5109000E+3
6.4969628E+5 1.3501900E-9 6.4969628E+5 1.7536200E+3
5.8329463E+5 1.3615100E-9 5.8329463E+5 2.0430400E+3
5.2367949E+5 1.3718100E-9 5.2367949E+5 2.3934300E+3
4.7015728E+5 1.3812800E-9 4.7015728E+5 2.8200400E+3
4.2210526E+5 1.3899600E-9 4.2210526E+5 3.3343700E+3
3.7896435E+5 1.3974700E-9 3.7896435E+5 3.9616900E+3
3.4023262E+5 1.4042900E-9 3.4023262E+5 4.7384400E+3
3.0545943E+5 1.4100700E-9 3.0545943E+5 5.6980600E+3
2.7424021E+5 1.4152000E-9 2.7424021E+5 6.8461400E+3
2.4621173E+5 1.4199100E-9 2.4621173E+5 8.2555600E+3
2.2104787E+5 1.4238500E-9 2.2104787E+5 9.9637500E+3
1.9845586E+5 1.4270800E-9 1.9845586E+5 1.2014900E+4
1.7817285E+5 1.4296500E-9 1.7817285E+5 1.4502300E+4
1.5996284E+5 1.4321400E-9 1.5996284E+5 1.7534300E+4
1.4361398E+5 1.4344100E-9 1.4361398E+5 2.1161900E+4
1.2893603E+5 1.4361400E-9 1.2893603E+5 2.5430500E+4
1.1575824E+5 1.4376100E-9 1.1575824E+5 3.0388300E+4
1.0392726E+5 1.4390000E-9 1.0392726E+5 3.6538100E+4
9.3305466E+4 1.4401900E-9 9.3305466E+4 4.3482300E+4
8.3769261E+4 1.4407400E-9 8.3769261E+4 5.1727700E+4
7.5207695E+4 1.4417900E-9 7.5207695E+4 6.0654200E+4
6.7521156E+4 1.4429200E-9 6.7521156E+4 7.1483700E+4
6.0620214E+4 1.4438800E-9 6.0620214E+4 8.5185500E+4
5.4424577E+4 1.4446200E-9 5.4424577E+4 9.6424500E+4
4.8862159E+4 1.4460700E-9 4.8862159E+4 1.1405800E+5
4.3868244E+4 1.4459900E-9 4.3868244E+4 1.2993100E+5
3.9384728E+4 1.4471700E-9 3.9384728E+4 1.4799000E+5
3.5359445E+4 1.4484200E-9 3.5359445E+4 1.6333000E+5
3.1745563E+4 1.4494500E-9 3.1745563E+4 1.7828200E+5
2.8501035E+4 1.4503700E-9 2.8501035E+4 2.0004900E+5
2.5588111E+4 1.4492100E-9 2.5588111E+4 2.1340300E+5
2.2972900E+4 1.4510100E-9 2.2972900E+4 2.3542300E+5
2.0624974E+4 1.4507700E-9 2.0624974E+4 2.7043100E+5
1.8517016E+4 1.4540600E-9 1.8517016E+4 2.8844400E+5
1.6624501E+4 1.4536500E-9 1.6624501E+4 3.1691900E+5
1.4925408E+4 1.4535300E-9 1.4925408E+4 3.2459700E+5
1.3399969E+4 1.4539900E-9 1.3399969E+4 3.4297200E+5
1.2030437E+4 1.4555500E-9 1.2030437E+4 3.8914200E+5
1.0800876E+4 1.4563200E-9 1.0800876E+4 3.9722600E+5
9.6969820E+3 1.4568400E-9 9.6969820E+3 4.0888000E+5
8.7059100E+3 1.4562400E-9 8.7059100E+3 3.9620100E+5
7.8161300E+3 1.4546800E-9 7.8161300E+3 4.5706600E+5
7.0172890E+3 1.4623400E-9 7.0172890E+3 4.7420700E+5
6.3000930E+3 1.4601600E-9 6.3000930E+3 4.7966900E+5
5.6561970E+3 1.4574600E-9 5.6561970E+3 4.7315400E+5
5.0781110E+3 1.4612300E-9 5.0781110E+3 4.9882600E+5
4.5591070E+3 1.4615200E-9 4.5591070E+3 5.3340800E+5
4.0931470E+3 1.4600600E-9 4.0931470E+3 5.3418600E+5
3.6748100E+3 1.4572200E-9 3.6748100E+3 5.2218400E+5
3.2992300E+3 1.4533300E-9 3.2992300E+3 5.2720300E+5
2.9620350E+3 1.4578800E-9 2.9620350E+3 5.0728300E+5
2.6593020E+3 1.4674100E-9 2.6593020E+3 5.4226200E+5
2.3875110E+3 1.4676400E-9 2.3875110E+3 5.5623900E+5
2.1434970E+3 1.4705100E-9 2.1434970E+3 4.9632200E+5
1.9244230E+3 1.4642900E-9 1.9244230E+3 5.1741200E+5
1.7277390E+3 1.4715300E-9 1.7277390E+3 5.6673600E+5
1.5511570E+3 1.4535400E-9 1.5511570E+3 6.0085400E+5
1.3926220E+3 1.4706800E-9 1.3926220E+3 5.6659800E+5
1.2502900E+3 1.4659000E-9 1.2502900E+3 5.7618500E+5
1.1225050E+3 1.4641800E-9 1.1225050E+3 5.8190000E+5
1.0077810E+3 1.4520000E-9 1.0077810E+3 5.3053700E+5
9.0478100E+2 1.4632100E-9 9.0478100E+2 6.1838900E+5
8.1230900E+2 1.4677800E-9 8.1230900E+2 5.5977700E+5
7.2928800E+2 1.4680800E-9 7.2928800E+2 5.9544400E+5
6.5475100E+2 1.4281600E-9 6.5475100E+2 5.1502700E+5
5.8783300E+2 1.4608600E-9 5.8783300E+2 5.8473400E+5
5.2775400E+2 1.4384300E-9 5.2775400E+2 5.7269500E+5
4.7381500E+2 1.5095100E-9 4.7381500E+2 6.2614000E+5
4.2539000E+2 1.5048300E-9 4.2539000E+2 5.9613600E+5
3.8191300E+2 1.3818100E-9 3.8191300E+2 5.2394600E+5
3.4288000E+2 1.4435900E-9 3.4288000E+2 5.8190600E+5
3.0783600E+2 1.4859100E-9 3.0783600E+2 5.0718200E+5
2.7637400E+2 1.6577100E-9 2.7637400E+2 5.9297800E+5
2.4812700E+2 1.6023000E-9 2.4812700E+2 4.6931400E+5
2.2276800E+2 1.5740200E-9 2.2276800E+2 6.2954600E+5
2.0000000E+2 1.5204900E-9 2.0000000E+2 5.2174500E+5
