N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+15 340 2.800E-4 3.735110E-1 2.145810E+1 3.862730E-1 7.436390E+1
1.468000E+10 5.623E+15 340 2.800E-4 3.729169E-1 2.138000E+1 3.856310E-1 7.433500E+1
2.154000E+10 5.623E+15 340 2.800E-4 3.720549E-1 2.126840E+1 3.847240E-1 7.429300E+1
3.162000E+10 5.623E+15 340 2.800E-4 3.708106E-1 2.111050E+1 3.834600E-1 7.423280E+1
4.642000E+10 5.623E+15 340 2.800E-4 3.690275E-1 2.089020E+1 3.817300E-1 7.414740E+1
6.813000E+10 5.623E+15 340 2.800E-4 3.664996E-1 2.058880E+1 3.793910E-1 7.403530E+1
1.000000E+11 5.623E+15 340 2.800E-4 3.629681E-1 2.018630E+1 3.762790E-1 7.390050E+1
1.468000E+11 5.623E+15 340 2.800E-4 3.581337E-1 1.966490E+1 3.724510E-1 7.371370E+1
2.154000E+11 5.623E+15 340 2.800E-4 3.516915E-1 1.901290E+1 3.678070E-1 7.349110E+1
3.162000E+11 5.623E+15 340 2.800E-4 3.433965E-1 1.822900E+1 3.624690E-1 7.322620E+1
4.642000E+11 5.623E+15 340 2.800E-4 3.331482E-1 1.732620E+1 3.565490E-1 7.293140E+1
6.813000E+11 5.623E+15 340 2.800E-4 3.210562E-1 1.633010E+1 3.503350E-1 7.259310E+1
1.000000E+12 5.623E+15 340 2.800E-4 3.074307E-1 1.527450E+1 3.438130E-1 7.225470E+1
1.468000E+12 5.623E+15 340 2.800E-4 2.926749E-1 1.419100E+1 3.372460E-1 7.188720E+1
2.154000E+12 5.623E+15 340 2.800E-4 2.771297E-1 1.310150E+1 3.306390E-1 7.149140E+1
3.162000E+12 5.623E+15 340 2.800E-4 2.609759E-1 1.201530E+1 3.238110E-1 7.109030E+1
4.642000E+12 5.623E+15 340 2.800E-4 2.442569E-1 1.093370E+1 3.168080E-1 7.064720E+1
6.813000E+12 5.623E+15 340 2.800E-4 2.269889E-1 9.858500E+0 3.095560E-1 7.015130E+1
1.000000E+13 5.623E+15 340 2.800E-4 2.092650E-1 8.796300E+0 3.018850E-1 6.961980E+1
1.468000E+13 5.623E+15 340 2.800E-4 1.912899E-1 7.759800E+0 2.938310E-1 6.902870E+1
2.154000E+13 5.623E+15 340 2.800E-4 1.733485E-1 6.764400E+0 2.854010E-1 6.836340E+1
3.162000E+13 5.623E+15 340 2.800E-4 1.557539E-1 5.825300E+0 2.765770E-1 6.761330E+1
4.642000E+13 5.623E+15 340 2.800E-4 1.388101E-1 4.955200E+0 2.673390E-1 6.676530E+1
6.813000E+13 5.623E+15 340 2.800E-4 1.227628E-1 4.163000E+0 2.576590E-1 6.580540E+1
1.000000E+14 5.623E+15 340 2.800E-4 1.078165E-1 3.453800E+0 2.475020E-1 6.471510E+1
