N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 325 1.500E-4 1.078168580E+00 1.099390405E+00
1.468000E+10 1.000E+16 325 1.500E-4 1.083920167E+00 1.099477480E+00
2.154000E+10 1.000E+16 325 1.500E-4 1.088421802E+00 1.099604629E+00
3.162000E+10 1.000E+16 325 1.500E-4 1.091868452E+00 1.099789686E+00
4.642000E+10 1.000E+16 325 1.500E-4 1.094505597E+00 1.100058113E+00
6.813000E+10 1.000E+16 325 1.500E-4 1.096580651E+00 1.100445355E+00
1.000000E+11 1.000E+16 325 1.500E-4 1.098321524E+00 1.100999834E+00
1.468000E+11 1.000E+16 325 1.500E-4 1.099933098E+00 1.101785217E+00
2.154000E+11 1.000E+16 325 1.500E-4 1.101600924E+00 1.102881330E+00
3.162000E+11 1.000E+16 325 1.500E-4 1.103494352E+00 1.104380582E+00
4.642000E+11 1.000E+16 325 1.500E-4 1.105762926E+00 1.106377845E+00
6.813000E+11 1.000E+16 325 1.500E-4 1.108523046E+00 1.108951129E+00
1.000000E+12 1.000E+16 325 1.500E-4 1.111835780E+00 1.112134928E+00
1.468000E+12 1.000E+16 325 1.500E-4 1.115683078E+00 1.115892905E+00
2.154000E+12 1.000E+16 325 1.500E-4 1.119954402E+00 1.120101984E+00
3.162000E+12 1.000E+16 325 1.500E-4 1.124456603E+00 1.124560676E+00
4.642000E+12 1.000E+16 325 1.500E-4 1.128953461E+00 1.129027033E+00
6.813000E+12 1.000E+16 325 1.500E-4 1.133223968E+00 1.133276123E+00
1.000000E+13 1.000E+16 325 1.500E-4 1.137112635E+00 1.137149727E+00
