N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 290 1.500E-4 1.222470063E+00 1.226936986E+00
1.468000E+10 3.162E+15 290 1.500E-4 1.223770904E+00 1.226969030E+00
2.154000E+10 3.162E+15 290 1.500E-4 1.224753915E+00 1.227015866E+00
3.162000E+10 3.162E+15 290 1.500E-4 1.225498479E+00 1.227084289E+00
4.642000E+10 3.162E+15 290 1.500E-4 1.226078605E+00 1.227184101E+00
6.813000E+10 3.162E+15 290 1.500E-4 1.226560873E+00 1.227329338E+00
1.000000E+11 3.162E+15 290 1.500E-4 1.227005821E+00 1.227539896E+00
1.468000E+11 3.162E+15 290 1.500E-4 1.227471433E+00 1.227843524E+00
2.154000E+11 3.162E+15 290 1.500E-4 1.228017461E+00 1.228278108E+00
3.162000E+11 3.162E+15 290 1.500E-4 1.228709629E+00 1.228893826E+00
4.642000E+11 3.162E+15 290 1.500E-4 1.229622569E+00 1.229754436E+00
6.813000E+11 3.162E+15 290 1.500E-4 1.230840443E+00 1.230936513E+00
1.000000E+12 3.162E+15 290 1.500E-4 1.232453622E+00 1.232525200E+00
1.468000E+12 3.162E+15 290 1.500E-4 1.234550315E+00 1.234605079E+00
2.154000E+12 3.162E+15 290 1.500E-4 1.237202568E+00 1.237245687E+00
3.162000E+12 3.162E+15 290 1.500E-4 1.240448648E+00 1.240483560E+00
4.642000E+12 3.162E+15 290 1.500E-4 1.244288431E+00 1.244317375E+00
6.813000E+12 3.162E+15 290 1.500E-4 1.248666698E+00 1.248691061E+00
1.000000E+13 3.162E+15 290 1.500E-4 1.253455467E+00 1.253476156E+00
