N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 3.162E+15 290 1.500E-4 1.226550028E+00 1.232583036E+00
1.468000E+10 3.162E+15 290 1.500E-4 1.228237323E+00 1.232608950E+00
2.154000E+10 3.162E+15 290 1.500E-4 1.229520008E+00 1.232637484E+00
3.162000E+10 3.162E+15 290 1.500E-4 1.230490713E+00 1.232691860E+00
4.642000E+10 3.162E+15 290 1.500E-4 1.231229044E+00 1.232770558E+00
6.813000E+10 3.162E+15 290 1.500E-4 1.231805030E+00 1.232879292E+00
1.000000E+11 3.162E+15 290 1.500E-4 1.232297067E+00 1.233044066E+00
1.468000E+11 3.162E+15 290 1.500E-4 1.232762418E+00 1.233282156E+00
2.154000E+11 3.162E+15 290 1.500E-4 1.233266301E+00 1.233629136E+00
3.162000E+11 3.162E+15 290 1.500E-4 1.233867054E+00 1.234122005E+00
4.642000E+11 3.162E+15 290 1.500E-4 1.234639905E+00 1.234820868E+00
6.813000E+11 3.162E+15 290 1.500E-4 1.235672368E+00 1.235802662E+00
1.000000E+12 3.162E+15 290 1.500E-4 1.237063166E+00 1.237158767E+00
1.468000E+12 3.162E+15 290 1.500E-4 1.238917978E+00 1.238989775E+00
2.154000E+12 3.162E+15 290 1.500E-4 1.241335685E+00 1.241391057E+00
3.162000E+12 3.162E+15 290 1.500E-4 1.244386998E+00 1.244430886E+00
4.642000E+12 3.162E+15 290 1.500E-4 1.248103922E+00 1.248139583E+00
6.813000E+12 3.162E+15 290 1.500E-4 1.252432636E+00 1.252462186E+00
1.000000E+13 3.162E+15 290 1.500E-4 1.257278675E+00 1.257303436E+00
