N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -3.484447500E-02 -3.034057300E-02 -2.700120000E-02 -2.582135800E-02
1.600000000E+01 3.084432900E-02 3.060600000E-02 3.000827800E-02 2.963144600E-02
1.700000000E+01 6.358227300E-02 6.267925800E-02 6.118744100E-02 6.149601800E-02
1.549996187E+01 1.977678600E-02 1.942404900E-02 2.068952900E-02 2.088286400E-02
1.649996187E+01 5.097504300E-02 4.995076000E-02 4.958457600E-02 4.947581200E-02
1.674996808E+01 5.937470400E-02 5.726412200E-02 5.750337400E-02 5.751658700E-02
1.624993176E+01 3.966423900E-02 3.917874600E-02 3.891795100E-02 3.876664700E-02
1.574996808E+01 2.575039000E-02 2.594475500E-02 2.534955200E-02 2.595751200E-02
1.524993176E+01 3.884176000E-03 5.282562000E-03 6.800871000E-03 7.750605000E-03
