N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.504434800E-02 1.264205500E-02 1.085663400E-02 9.666745000E-03
1.600000000E+01 1.265515000E-02 1.417762000E-02 1.370571100E-02 1.521620600E-02
1.700000000E+01 6.344841100E-02 6.239540200E-02 6.158208800E-02 6.195518900E-02
1.549996187E+01 -1.602212710E-01 -1.480066310E-01 -1.375724850E-01 -1.303772120E-01
1.649996187E+01 4.841995500E-02 4.889679300E-02 4.875647800E-02 4.851099400E-02
1.674996808E+01 5.896928800E-02 5.725567200E-02 5.763290000E-02 5.749246800E-02
1.624993176E+01 3.482609100E-02 3.526039200E-02 3.531225100E-02 3.493090200E-02
1.574996808E+01 -3.744586100E-02 -3.429811600E-02 -2.964655800E-02 -2.675817200E-02
1.524993176E+01 -5.787001500E-02 -5.605316800E-02 -5.567653700E-02 -5.546634700E-02
