N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -7.959053800E-02 -7.207414800E-02 -6.620269300E-02 -6.320004500E-02
1.600000000E+01 3.040936100E-02 3.020800300E-02 2.966961900E-02 2.935093200E-02
1.700000000E+01 6.192573500E-02 6.105412800E-02 5.955008900E-02 5.991682100E-02
1.549996187E+01 1.535289400E-02 1.526939000E-02 1.671199200E-02 1.746889700E-02
1.649996187E+01 4.881177100E-02 4.895166700E-02 4.858151000E-02 4.844586500E-02
1.674996808E+01 5.796423600E-02 5.595235900E-02 5.620045100E-02 5.626565100E-02
1.624993176E+01 3.892563300E-02 3.860058500E-02 3.838132200E-02 3.822798600E-02
1.574996808E+01 2.453728100E-02 2.440464700E-02 2.432639800E-02 2.503854700E-02
1.524993176E+01 -1.070140700E-02 -8.402229000E-03 -6.159160000E-03 -4.651303000E-03
