N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -6.781420000E-04 -1.155207000E-03 -1.448292000E-03 -1.571371000E-03 -1.551472000E-03 -1.361295000E-03 -9.763860000E-04 -3.693120000E-04 4.853670000E-04 1.586119000E-03 2.941822000E-03 4.472951000E-03 6.041931000E-03 7.517093000E-03 8.745350000E-03 9.639189000E-03 1.016045700E-02 1.027113600E-02 1.004469500E-02
1.600000000E+01 2.954623400E-02 3.037835700E-02 3.114020200E-02 3.178091900E-02 3.227594100E-02 3.262215500E-02 3.280318800E-02 3.286336200E-02 3.281501200E-02 3.267428200E-02 3.246175800E-02 3.219990600E-02 3.194360400E-02 3.174035300E-02 3.163413200E-02 3.164012000E-02 3.173414400E-02 3.188952000E-02 3.202783400E-02
1.700000000E+01 4.128076400E-02 4.321992100E-02 4.556859000E-02 4.830749400E-02 5.128607200E-02 5.425752500E-02 5.695661400E-02 5.918961700E-02 6.089569200E-02 6.215336900E-02 6.313414600E-02 6.401936700E-02 6.496653500E-02 6.600901300E-02 6.708996900E-02 6.809887300E-02 6.889166000E-02 6.939716000E-02 6.957944300E-02
1.549996187E+01 2.240275800E-02 2.206725100E-02 2.180973200E-02 2.160755100E-02 2.147536000E-02 2.139958900E-02 2.137774900E-02 2.141092600E-02 2.149630600E-02 2.164036500E-02 2.179247600E-02 2.201866300E-02 2.226168200E-02 2.247808700E-02 2.264026800E-02 2.270053100E-02 2.263877100E-02 2.244649400E-02 2.217339500E-02
1.649996187E+01 4.308285200E-02 4.520626800E-02 4.751758200E-02 4.981383600E-02 5.187341100E-02 5.351815500E-02 5.464876700E-02 5.525023600E-02 5.538102700E-02 5.515877300E-02 5.474484300E-02 5.432161800E-02 5.405648900E-02 5.405729200E-02 5.433898000E-02 5.482507700E-02 5.538747800E-02 5.589975200E-02 5.627100000E-02
1.674996808E+01 4.406549000E-02 4.629873000E-02 4.889640900E-02 5.170359500E-02 5.446325800E-02 5.687715200E-02 5.875338900E-02 5.998590900E-02 6.059800000E-02 6.078821800E-02 6.076828800E-02 6.075414800E-02 6.092591200E-02 6.136411100E-02 6.201035100E-02 6.276155200E-02 6.347045800E-02 6.399842900E-02 6.428802200E-02
1.624993176E+01 3.635065400E-02 3.795356300E-02 3.955620600E-02 4.101485200E-02 4.221975300E-02 4.311160700E-02 4.367588200E-02 4.392853300E-02 4.390551100E-02 4.366060100E-02 4.326905900E-02 4.282926600E-02 4.245362000E-02 4.224394800E-02 4.225731600E-02 4.248163900E-02 4.284150400E-02 4.324133600E-02 4.357732000E-02
1.574996808E+01 2.628905100E-02 2.639809000E-02 2.647641500E-02 2.654172800E-02 2.657794100E-02 2.660337100E-02 2.661585900E-02 2.661908300E-02 2.661681400E-02 2.661142600E-02 2.659985500E-02 2.658273100E-02 2.655766000E-02 2.651315700E-02 2.646102600E-02 2.638408800E-02 2.631133700E-02 2.621248300E-02 2.608291500E-02
1.524993176E+01 1.441931600E-02 1.392369500E-02 1.356180500E-02 1.332326300E-02 1.319547800E-02 1.316925500E-02 1.324124200E-02 1.341377000E-02 1.369228000E-02 1.408015300E-02 1.457121300E-02 1.512941800E-02 1.573183100E-02 1.631446100E-02 1.679590600E-02 1.711822800E-02 1.722135500E-02 1.710662500E-02 1.678405300E-02
