N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -4.866154800E-02 -4.891157700E-02 -4.882779800E-02 -4.838035400E-02 -4.750724500E-02 -4.610924200E-02 -4.405094400E-02 -4.117395800E-02 -3.734411300E-02 -3.248256000E-02 -2.665862700E-02 -2.025001200E-02 -1.380874300E-02 -8.000678000E-03 -3.307250000E-03 1.317310000E-04 2.427671000E-03 3.823254000E-03 4.527119000E-03
1.600000000E+01 2.962151600E-02 3.007737500E-02 3.049148700E-02 3.083841300E-02 3.110475500E-02 3.128790000E-02 3.139155300E-02 3.142161900E-02 3.138447900E-02 3.128777200E-02 3.113266500E-02 3.096521300E-02 3.080014500E-02 3.068105900E-02 3.062743600E-02 3.065672500E-02 3.076529700E-02 3.093439800E-02 3.110200200E-02
1.700000000E+01 4.665201900E-02 4.827995800E-02 4.988540000E-02 5.153567800E-02 5.320633900E-02 5.479865000E-02 5.618924000E-02 5.729307200E-02 5.810876100E-02 5.872527900E-02 5.929102900E-02 5.996220300E-02 6.084779300E-02 6.200572800E-02 6.333477400E-02 6.474581400E-02 6.607322500E-02 6.727469200E-02 6.813716500E-02
1.549996187E+01 1.828403900E-02 1.799086700E-02 1.777856100E-02 1.765295800E-02 1.761606800E-02 1.765595400E-02 1.780328500E-02 1.806102000E-02 1.843829500E-02 1.893735700E-02 1.954432700E-02 2.022140300E-02 2.089357600E-02 2.149970200E-02 2.197555200E-02 2.228012600E-02 2.239997000E-02 2.234589000E-02 2.214556500E-02
1.649996187E+01 4.509558400E-02 4.659066600E-02 4.814333500E-02 4.964368000E-02 5.095091500E-02 5.194085700E-02 5.253880800E-02 5.273225100E-02 5.256977300E-02 5.215380700E-02 5.162737300E-02 5.115167800E-02 5.087428700E-02 5.089370000E-02 5.123250700E-02 5.183437300E-02 5.259053300E-02 5.338218100E-02 5.411651500E-02
1.674996808E+01 4.797140100E-02 4.967741400E-02 5.146164400E-02 5.327331600E-02 5.497262900E-02 5.638333700E-02 5.736311300E-02 5.785998200E-02 5.793271700E-02 5.773277600E-02 5.746125800E-02 5.731735500E-02 5.745048300E-02 5.792577700E-02 5.871370300E-02 5.970983200E-02 6.077721300E-02 6.178823900E-02 6.264174500E-02
1.624993176E+01 3.688750300E-02 3.790498200E-02 3.890683100E-02 3.980971700E-02 4.054314100E-02 4.106430700E-02 4.135799300E-02 4.142980400E-02 4.130145900E-02 4.101154700E-02 4.061938500E-02 4.020574100E-02 3.986416200E-02 3.968111100E-02 3.970742800E-02 3.995118900E-02 4.035764000E-02 4.084560100E-02 4.133230400E-02
1.574996808E+01 2.556452000E-02 2.555390400E-02 2.554636700E-02 2.554720500E-02 2.556024500E-02 2.558365200E-02 2.561881300E-02 2.567636400E-02 2.576540600E-02 2.588529500E-02 2.603275800E-02 2.618266400E-02 2.633953700E-02 2.644530700E-02 2.653000100E-02 2.655324700E-02 2.653181100E-02 2.646736200E-02 2.636142100E-02
1.524993176E+01 1.813990000E-04 -1.927800000E-04 -3.951390000E-04 -4.224060000E-04 -2.648570000E-04 9.860900000E-05 7.015210000E-04 1.585820000E-03 2.790350000E-03 4.330106000E-03 6.168702000E-03 8.196496000E-03 1.023569000E-02 1.208552900E-02 1.358787300E-02 1.466758200E-02 1.532525800E-02 1.560796600E-02 1.558055100E-02
