N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.025380600E-02 1.028647500E-02 1.025562100E-02 1.016487800E-02 1.000719800E-02 9.766158000E-03 9.416934000E-03 8.928093000E-03 8.266206000E-03 7.405965000E-03 4.115803000E-03 -9.588041000E-03 -2.636658800E-02 -4.544039200E-02 -6.512200800E-02 -8.313975300E-02 -9.751089400E-02 -1.073846000E-01 -1.131203020E-01
1.600000000E+01 1.785103200E-02 1.778810100E-02 1.780198600E-02 1.790845300E-02 1.812545100E-02 1.847642500E-02 1.898997900E-02 1.969479400E-02 2.060822900E-02 2.171910400E-02 2.296990700E-02 2.425280000E-02 2.543510300E-02 2.641085400E-02 2.714503500E-02 2.767384000E-02 2.806456600E-02 2.837438000E-02 2.863438300E-02
1.700000000E+01 6.418293700E-02 7.094870700E-02 7.377738900E-02 7.520725400E-02 7.557673300E-02 7.479455600E-02 7.316766500E-02 7.079771200E-02 6.813416300E-02 6.539363500E-02 6.291009300E-02 6.092227600E-02 5.955172100E-02 5.881628200E-02 5.865945200E-02 5.898165300E-02 5.963820200E-02 6.051721900E-02 6.152701600E-02
1.549996187E+01 -1.354063360E-01 -1.366981270E-01 -1.369723900E-01 -1.362138180E-01 -1.343093400E-01 -1.310390010E-01 -1.260786870E-01 -1.190307650E-01 -1.095085170E-01 -9.730350400E-02 -8.263311200E-02 -6.637178000E-02 -5.001855800E-02 -3.533204600E-02 -2.347772600E-02 -1.473153300E-02 -8.467119000E-03 -3.979085000E-03 -6.716420000E-04
1.649996187E+01 5.250560200E-02 5.441037100E-02 5.580188300E-02 5.674799500E-02 5.727352900E-02 5.737597900E-02 5.704514700E-02 5.628407400E-02 5.512985000E-02 5.367272600E-02 5.206193800E-02 5.048600300E-02 4.912796700E-02 4.811657600E-02 4.750031700E-02 4.725437200E-02 4.730978700E-02 4.758589500E-02 4.801199200E-02
1.674996808E+01 6.025699200E-02 6.373203700E-02 6.622009400E-02 6.782272300E-02 6.860297400E-02 6.858582400E-02 6.779297000E-02 6.629293600E-02 6.424089100E-02 6.188465800E-02 5.952482400E-02 5.744331100E-02 5.583708400E-02 5.478909800E-02 5.428162600E-02 5.423346600E-02 5.453913800E-02 5.509718100E-02 5.580236500E-02
1.624993176E+01 3.838481700E-02 3.912790800E-02 3.968637900E-02 4.009109600E-02 4.035616500E-02 4.048734700E-02 4.048660400E-02 4.035417700E-02 4.009144200E-02 3.970624800E-02 3.922058800E-02 3.867678300E-02 3.813728000E-02 3.767346300E-02 3.734582200E-02 3.718535100E-02 3.718752600E-02 3.732204300E-02 3.754996400E-02
1.574996808E+01 -2.432966500E-02 -2.503896700E-02 -2.532016600E-02 -2.516515900E-02 -2.453579700E-02 -2.335952600E-02 -2.153213200E-02 -1.893379800E-02 -1.546660300E-02 -1.111822100E-02 -6.040074000E-03 -5.952970000E-04 4.690819000E-03 9.303137000E-03 1.294024500E-02 1.559342200E-02 1.745332900E-02 1.875482100E-02 1.967980500E-02
1.524993176E+01 -1.413436300E-01 -1.421020870E-01 -1.427337870E-01 -1.433412370E-01 -1.440157830E-01 -1.448503950E-01 -1.459490780E-01 -1.474316260E-01 -1.494307670E-01 -1.520750490E-01 -1.554503630E-01 -1.595376120E-01 -1.641424150E-01 -1.477908080E-01 -1.172929280E-01 -9.375117800E-02 -7.660836200E-02 -6.404747300E-02 -5.446177200E-02
