N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.033333650E+00 1.032043205E+00 1.030880868E+00 1.029782521E+00
1.600000000E+01 1.241377723E+00 1.234381734E+00 1.226687611E+00 1.222757234E+00
1.700000000E+01 1.323334615E+00 1.320416559E+00 1.317478202E+00 1.315779388E+00
1.549996187E+01 1.011534875E+00 1.010316868E+00 1.009445557E+00 1.008762877E+00
1.649996187E+01 1.291700794E+00 1.288881483E+00 1.285606524E+00 1.282754088E+00
1.674996808E+01 1.308865936E+00 1.304819468E+00 1.302531401E+00 1.299972743E+00
1.624993176E+01 1.272808397E+00 1.268352584E+00 1.264173904E+00 1.260272132E+00
1.574996808E+01 1.170449142E+00 1.156913709E+00 1.145810080E+00 1.137599719E+00
1.524993176E+01 1.016129080E+00 1.015013480E+00 1.014118407E+00 1.013362014E+00
