N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.023381619E+00 1.022629120E+00 1.022449995E+00 1.022521480E+00
1.600000000E+01 1.277640301E+00 1.277415476E+00 1.275497270E+00 1.276498954E+00
1.700000000E+01 1.359028666E+00 1.358874294E+00 1.358311032E+00 1.358633668E+00
1.549996187E+01 1.185368839E+00 1.184577342E+00 1.184379438E+00 1.183062208E+00
1.649996187E+01 1.316243112E+00 1.317030706E+00 1.316944112E+00 1.316937862E+00
1.674996808E+01 1.337329604E+00 1.336386109E+00 1.336840171E+00 1.336647595E+00
1.624993176E+01 1.298036552E+00 1.298079550E+00 1.297895298E+00 1.297494914E+00
1.574996808E+01 1.247742193E+00 1.247197364E+00 1.246520913E+00 1.246598336E+00
1.524993176E+01 1.035438484E+00 1.038998701E+00 1.037878455E+00 1.034405155E+00
