N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.032090773E+00 1.031604010E+00 1.031208005E+00 1.030859628E+00
1.600000000E+01 1.228921561E+00 1.220645770E+00 1.211212624E+00 1.205076346E+00
1.700000000E+01 1.267890536E+00 1.261850522E+00 1.256123645E+00 1.251643554E+00
1.549996187E+01 1.010098676E+00 1.009206759E+00 1.008560460E+00 1.008047919E+00
1.649996187E+01 1.265100346E+00 1.261252138E+00 1.256833602E+00 1.252647997E+00
1.674996808E+01 1.269844745E+00 1.263993717E+00 1.259761810E+00 1.255323340E+00
1.624993176E+01 1.254863667E+00 1.249721824E+00 1.244545456E+00 1.239428429E+00
1.574996808E+01 1.159824637E+00 1.142796339E+00 1.127275163E+00 1.113830808E+00
1.524993176E+01 1.015059233E+00 1.014343730E+00 1.013789057E+00 1.013344448E+00
