fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
UDT0 7:58 300.9 38.53 1.000E+000 1.237E+000 1.334E-010 1.590E+004 2.839E+000 8.865E-006 2.174E-003 
UDT1 8:0 300.9 38.53 1.000E+000 1.230E+000 1.313E-010 1.590E+004 2.824E+000 8.705E-006 1.174E-003 
UDT2 8:3 301 38.52 1.000E+000 1.219E+000 1.308E-010 1.584E+004 2.822E+000 8.701E-006 1.185E-003 
UDT3 8:6 301 38.52 1.000E+000 1.170E+000 1.287E-010 1.584E+004 2.824E+000 8.804E-006 1.501E-003 
UDT4 8:8 301.1 38.51 1.000E+000 1.215E+000 1.320E-010 1.578E+004 2.824E+000 8.825E-006 1.308E-003 
UDT5 8:11 301.2 38.49 1.000E+000 1.238E+000 1.358E-010 1.572E+004 2.827E+000 8.904E-006 1.225E-003 
UDT6 8:13 301.2 38.49 1.000E+000 1.243E+000 1.360E-010 1.572E+004 2.825E+000 8.868E-006 1.320E-003 
UDT7 8:16 301.3 38.48 1.000E+000 1.254E+000 1.386E-010 1.566E+004 2.835E+000 9.023E-006 1.495E-003 
UDT8 8:18 301.3 38.48 1.000E+000 1.278E+000 1.406E-010 1.566E+004 2.831E+000 8.992E-006 1.652E-003 
UDT9 8:21 301.4 38.47 1.000E+000 1.263E+000 1.393E-010 1.561E+004 2.821E+000 8.914E-006 1.197E-003 
