N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -5.510000001E-07 -1.135000000E-06 -8.690000000E-07 -1.549999999E-07
1.600000000E+01 3.937970000E-04 3.444350000E-04 3.124190000E-04 2.912940000E-04
1.700000000E+01 5.971133000E-03 5.537314000E-03 5.294426000E-03 5.110048000E-03
1.549996187E+01 1.071970000E-04 9.474600000E-05 8.691400000E-05 8.164700000E-05
1.649996187E+01 1.515922000E-03 1.350512000E-03 1.242233000E-03 1.168552000E-03
1.674996808E+01 3.027732000E-03 2.747590000E-03 2.569291000E-03 2.444314000E-03
1.624993176E+01 7.646350000E-04 6.726090000E-04 6.127860000E-04 5.720170000E-04
1.574996808E+01 2.062780000E-04 1.811280000E-04 1.648070000E-04 1.539680000E-04
1.524993176E+01 4.766700000E-05 4.236600000E-05 3.912600000E-05 3.724200000E-05
