T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.356149600E-02 2.316484600E-02 2.283829800E-02 2.258773200E-02 2.240890400E-02 2.229348600E-02 2.223329400E-02 2.222244400E-02 2.224464000E-02 2.232397600E-02 2.244896200E-02 2.261463300E-02 2.280974200E-02 2.301295700E-02 2.319244900E-02 2.330990500E-02 2.332118200E-02 2.321118200E-02 2.297952100E-02
295 2.239852600E-02 2.200107300E-02 2.167643700E-02 2.143199600E-02 2.126520600E-02 2.116975500E-02 2.113992600E-02 2.117279100E-02 2.126846700E-02 2.142854900E-02 2.165284300E-02 2.193455800E-02 2.225548000E-02 2.258367100E-02 2.287613500E-02 2.308649300E-02 2.317522500E-02 2.311967500E-02 2.292043400E-02
300 2.015065900E-02 1.977968500E-02 1.948578300E-02 1.927700100E-02 1.915347300E-02 1.911314100E-02 1.915596300E-02 1.928572900E-02 1.950955100E-02 1.983465500E-02 2.026236100E-02 2.077998000E-02 2.135406600E-02 2.193031200E-02 2.244361300E-02 2.283427700E-02 2.306147600E-02 2.310907100E-02 2.298518600E-02
305 1.491596200E-02 1.453537400E-02 1.425329000E-02 1.407882500E-02 1.401603300E-02 1.406986500E-02 1.425026300E-02 1.457355300E-02 1.506027800E-02 1.572857800E-02 1.658216300E-02 1.759515400E-02 1.870103200E-02 1.979720700E-02 2.077071600E-02 2.153291500E-02 2.204026400E-02 2.229188400E-02 2.231514600E-02
310 4.361560000E-03 3.935389000E-03 3.657781000E-03 3.538415000E-03 3.587934000E-03 3.824177000E-03 4.276303000E-03 4.985230000E-03 5.998187000E-03 7.354911000E-03 9.063541000E-03 1.107076800E-02 1.324181300E-02 1.537471900E-02 1.725875400E-02 1.874795400E-02 1.979712600E-02 2.044157600E-02 2.075245200E-02
315 -1.579602100E-02 -1.634468000E-02 -1.663934500E-02 -1.667190200E-02 -1.642127100E-02 -1.584653400E-02 -1.488271900E-02 -1.344214300E-02 -1.142592400E-02 -8.751481000E-03 -5.400074000E-03 -1.476291000E-03 2.752787000E-03 6.888948000E-03 1.052657500E-02 1.340727800E-02 1.548322000E-02 1.686845000E-02 1.772608500E-02
320 -5.306751000E-02 -5.394264300E-02 -5.435203700E-02 -5.429516800E-02 -5.373701900E-02 -5.259938800E-02 -5.075575900E-02 -4.803489800E-02 -4.424184000E-02 -3.920852500E-02 -3.288394600E-02 -2.545101000E-02 -1.741003900E-02 -9.525981000E-03 -2.585243000E-03 2.918484000E-03 6.927995000E-03 9.700245000E-03 1.157529500E-02
325 -1.154808820E-01 -1.170208890E-01 -1.177319040E-01 -1.176374090E-01 -1.166910160E-01 -1.147641410E-01 -1.116382510E-01 -1.070088520E-01 -1.005161630E-01 -9.182634500E-02 -8.078635800E-02 -6.764338500E-02 -5.323153300E-02 -3.892541300E-02 -2.621115200E-02 -1.606190200E-02 -8.609672000E-03 -3.361505000E-03 3.392830000E-04
330 -1.823855280E-01 -1.842435980E-01 -1.855561770E-01 -1.865153330E-01 -1.872622930E-01 -1.879053910E-01 -1.885338880E-01 -1.892275330E-01 -1.854599410E-01 -1.724435400E-01 -1.555418660E-01 -1.348888160E-01 -1.115793910E-01 -8.777271800E-02 -6.609321900E-02 -4.847343400E-02 -3.536048700E-02 -2.598370100E-02 -1.920583900E-02
335 -1.564187970E-01 -1.580959800E-01 -1.593178190E-01 -1.602791990E-01 -1.611308200E-01 -1.619994770E-01 -1.630045600E-01 -1.642695550E-01 -1.659271700E-01 -1.681136810E-01 -1.709463770E-01 -1.744779600E-01 -1.786318160E-01 -1.601026700E-01 -1.273859000E-01 -9.977493100E-02 -7.867158100E-02 -6.325494700E-02 -5.184185300E-02
340 -1.023088300E-01 -1.030584780E-01 -1.036881460E-01 -1.043508330E-01 -1.051778150E-01 -1.063022650E-01 -1.078790040E-01 -1.100988270E-01 -1.131936350E-01 -1.174245000E-01 -1.230382850E-01 -1.301777530E-01 -1.387451870E-01 -1.482662820E-01 -1.578682270E-01 -1.664923260E-01 -1.379150280E-01 -1.157088010E-01 -9.870512800E-02
