T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 2.296992300E-02 2.274900100E-02 2.258968700E-02 2.249238800E-02 2.245484100E-02 2.247510100E-02 2.255249300E-02 2.268654300E-02 2.287414500E-02 2.309166300E-02 2.334810200E-02 2.359961700E-02 2.380846500E-02 2.393244800E-02 2.394827100E-02 2.384579700E-02 2.363455200E-02 2.333930900E-02 2.298284600E-02
295 2.097809400E-02 2.077552000E-02 2.064456000E-02 2.058875400E-02 2.061007000E-02 2.071157000E-02 2.089761900E-02 2.117122200E-02 2.152883700E-02 2.195400000E-02 2.241317800E-02 2.285807200E-02 2.323542200E-02 2.349990100E-02 2.362481800E-02 2.360664100E-02 2.344873300E-02 2.318685000E-02 2.284833100E-02
300 1.749951000E-02 1.733552900E-02 1.726492800E-02 1.729662600E-02 1.744072800E-02 1.771026700E-02 1.811948500E-02 1.867784700E-02 1.937982000E-02 2.019362900E-02 2.105618400E-02 2.188226400E-02 2.258778900E-02 2.312177700E-02 2.344534700E-02 2.357332800E-02 2.353266600E-02 2.335903400E-02 2.308584600E-02
305 9.409488000E-03 9.285010000E-03 9.305888000E-03 9.490232000E-03 9.862480000E-03 1.045376200E-02 1.129640800E-02 1.241104900E-02 1.378634800E-02 1.535799400E-02 1.700211500E-02 1.855907000E-02 1.988444000E-02 2.089553100E-02 2.158147900E-02 2.197956200E-02 2.214532400E-02 2.213335800E-02 2.198746800E-02
310 -5.937123000E-03 -6.028036000E-03 -5.856303000E-03 -5.387052000E-03 -4.568164000E-03 -3.332706000E-03 -1.611670000E-03 6.391510000E-04 3.397729000E-03 6.533683000E-03 9.796602000E-03 1.286918000E-02 1.547666200E-02 1.748292000E-02 1.890259400E-02 1.983802200E-02 2.040788100E-02 2.070964500E-02 2.081105600E-02
315 -3.485688800E-02 -3.492719700E-02 -3.451199400E-02 -3.354959900E-02 -3.193970200E-02 -2.955063200E-02 -2.624476900E-02 -2.193093700E-02 -1.664546200E-02 -1.063677900E-02 -4.390573000E-03 1.475629000E-03 6.436182000E-03 1.025429900E-02 1.299977000E-02 1.490617400E-02 1.621604000E-02 1.710790400E-02 1.769222700E-02
320 -8.628510100E-02 -8.645367000E-02 -8.573819000E-02 -8.404012900E-02 -8.118273100E-02 -7.692392400E-02 -7.099976700E-02 -6.321738100E-02 -5.360530600E-02 -4.258296700E-02 -3.103242700E-02 -2.011972000E-02 -1.086165200E-02 -3.717687000E-03 1.461803000E-03 5.147291000E-03 7.810771000E-03 9.783457000E-03 1.125377600E-02
325 -1.667287400E-01 -1.672560400E-01 -1.663243470E-01 -1.638003440E-01 -1.594091130E-01 -1.527476470E-01 -1.433425350E-01 -1.307875370E-01 -1.149906530E-01 -9.649703800E-02 -7.670258100E-02 -5.764378200E-02 -4.124115800E-02 -2.846056000E-02 -1.910941400E-02 -1.234654200E-02 -7.317630000E-03 -3.440895000E-03 -3.896520000E-04
330 -1.641707560E-01 -1.660516360E-01 -1.675161830E-01 -1.687641600E-01 -1.699631950E-01 -1.712628450E-01 -1.728024560E-01 -1.747084890E-01 -1.770770850E-01 -1.768828090E-01 -1.470511400E-01 -1.172057560E-01 -9.066890000E-02 -6.949040100E-02 -5.371520600E-02 -4.210399500E-02 -3.326660400E-02 -2.624675200E-02 -2.053911700E-02
335 -1.260795030E-01 -1.276713940E-01 -1.290900550E-01 -1.305374140E-01 -1.322071330E-01 -1.342991800E-01 -1.370248670E-01 -1.405941750E-01 -1.451752460E-01 -1.508198100E-01 -1.573684110E-01 -1.643893270E-01 -1.611100710E-01 -1.302909470E-01 -1.065690820E-01 -8.861523400E-02 -7.454189400E-02 -6.301456500E-02 -5.335578300E-02
340 -5.261907300E-02 -5.316621400E-02 -5.409854100E-02 -5.557804900E-02 -5.780897900E-02 -6.105432000E-02 -6.563827800E-02 -7.192065200E-02 -8.022225500E-02 -9.068135800E-02 -1.030536860E-01 -1.165470590E-01 -1.298716710E-01 -1.416392330E-01 -1.509101050E-01 -1.499165760E-01 -1.306304630E-01 -1.141433460E-01 -9.977991300E-02
