N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.000E+17 290 3.800E-4 3.623612E+1 1.906110E+1 6.288530E-1 8.364810E+1
1.468000E+10 1.000E+17 290 3.800E-4 3.619481E+1 1.903720E+1 6.287910E-1 8.364720E+1
2.154000E+10 1.000E+17 290 3.800E-4 3.613549E+1 1.900310E+1 6.287030E-1 8.364580E+1
3.162000E+10 1.000E+17 290 3.800E-4 3.605113E+1 1.895440E+1 6.285760E-1 8.364400E+1
4.642000E+10 1.000E+17 290 3.800E-4 3.593277E+1 1.888620E+1 6.283970E-1 8.364130E+1
6.813000E+10 1.000E+17 290 3.800E-4 3.576974E+1 1.879220E+1 6.281480E-1 8.363750E+1
1.000000E+11 1.000E+17 290 3.800E-4 3.555061E+1 1.866590E+1 6.278100E-1 8.363220E+1
1.468000E+11 1.000E+17 290 3.800E-4 3.526506E+1 1.850120E+1 6.273630E-1 8.362510E+1
2.154000E+11 1.000E+17 290 3.800E-4 3.490647E+1 1.829430E+1 6.267900E-1 8.361560E+1
3.162000E+11 1.000E+17 290 3.800E-4 3.447408E+1 1.804450E+1 6.260790E-1 8.360320E+1
4.642000E+11 1.000E+17 290 3.800E-4 3.397317E+1 1.775460E+1 6.252240E-1 8.358710E+1
6.813000E+11 1.000E+17 290 3.800E-4 3.341249E+1 1.742930E+1 6.242230E-1 8.356640E+1
1.000000E+12 1.000E+17 290 3.800E-4 3.280045E+1 1.706580E+1 6.230700E-1 8.350460E+1
1.468000E+12 1.000E+17 290 3.800E-4 3.214250E+1 1.668180E+1 6.217530E-1 8.347300E+1
2.154000E+12 1.000E+17 290 3.800E-4 3.144098E+1 1.627160E+1 6.202560E-1 8.343780E+1
3.162000E+12 1.000E+17 290 3.800E-4 3.069634E+1 1.583520E+1 6.184730E-1 8.340950E+1
4.642000E+12 1.000E+17 290 3.800E-4 2.990842E+1 1.537250E+1 6.164690E-1 8.337560E+1
6.813000E+12 1.000E+17 290 3.800E-4 2.907721E+1 1.488320E+1 6.142460E-1 8.333010E+1
1.000000E+13 1.000E+17 290 3.800E-4 2.820323E+1 1.436140E+1 6.117890E-1 8.323310E+1
1.468000E+13 1.000E+17 290 3.800E-4 2.728778E+1 1.382220E+1 6.090180E-1 8.317230E+1
2.154000E+13 1.000E+17 290 3.800E-4 2.633308E+1 1.326100E+1 6.058920E-1 8.311480E+1
3.162000E+13 1.000E+17 290 3.800E-4 2.534230E+1 1.267350E+1 6.025360E-1 8.299780E+1
4.642000E+13 1.000E+17 290 3.800E-4 2.431966E+1 1.207470E+1 5.988620E-1 8.290720E+1
6.813000E+13 1.000E+17 290 3.800E-4 2.327033E+1 1.146380E+1 5.948160E-1 8.282150E+1
1.000000E+14 1.000E+17 290 3.800E-4 2.220043E+1 1.083810E+1 5.905780E-1 8.266390E+1
