N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 325 1.500E-4 1.217336382E+00 1.237973213E+00
1.468000E+10 1.778E+16 325 1.500E-4 1.223581212E+00 1.238048220E+00
2.154000E+10 1.778E+16 325 1.500E-4 1.228109963E+00 1.238157308E+00
3.162000E+10 1.778E+16 325 1.500E-4 1.231386340E+00 1.238315713E+00
4.642000E+10 1.778E+16 325 1.500E-4 1.233790940E+00 1.238544034E+00
6.813000E+10 1.778E+16 325 1.500E-4 1.235625004E+00 1.238870814E+00
1.000000E+11 1.778E+16 325 1.500E-4 1.237125756E+00 1.239333347E+00
1.468000E+11 1.778E+16 325 1.500E-4 1.238482355E+00 1.239977633E+00
2.154000E+11 1.778E+16 325 1.500E-4 1.239847223E+00 1.240855574E+00
3.162000E+11 1.778E+16 325 1.500E-4 1.241340454E+00 1.242016979E+00
4.642000E+11 1.778E+16 325 1.500E-4 1.243043380E+00 1.243494753E+00
6.813000E+11 1.778E+16 325 1.500E-4 1.244986027E+00 1.245285461E+00
1.000000E+12 1.778E+16 325 1.500E-4 1.247135715E+00 1.247333288E+00
1.468000E+12 1.778E+16 325 1.500E-4 1.249399653E+00 1.249529600E+00
2.154000E+12 1.778E+16 325 1.500E-4 1.252216038E+00 1.252299744E+00
3.162000E+12 1.778E+16 325 1.500E-4 1.256253413E+00 1.256550474E+00
4.642000E+12 1.778E+16 325 1.500E-4 1.266223351E+00 1.266263582E+00
6.813000E+12 1.778E+16 325 1.500E-4 1.268011869E+00 1.268039562E+00
1.000000E+13 1.778E+16 325 1.500E-4 1.269558036E+00 1.269576192E+00
