T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
330 001_330 35.134 4.030160E-1 2.586349E-1 7.557530E+1 1.969370E+1 3.302240E-1 2.385504E-1 4.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 1.800E-4 5.623E+16
330 002_330 35.134 4.026340E-1 2.570054E-1 7.556020E+1 1.954720E+1 3.298610E-1 2.370366E-1 4.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 1.800E-4 5.623E+16
330 003_330 35.134 4.020900E-1 2.546852E-1 7.553860E+1 1.933910E+1 3.293510E-1 2.348754E-1 4.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 1.800E-4 5.623E+16
330 004_330 35.134 4.013250E-1 2.514244E-1 7.550780E+1 1.904730E+1 3.286480E-1 2.318270E-1 4.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 1.800E-4 5.623E+16
330 005_330 35.134 4.002660E-1 2.469246E-1 7.546430E+1 1.864630E+1 3.277050E-1 2.275995E-1 4.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 1.800E-4 5.623E+16
330 006_330 35.134 3.987730E-1 2.408663E-1 7.541460E+1 1.810910E+1 3.264800E-1 2.218706E-1 4.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 1.800E-4 5.623E+16
330 007_330 35.134 3.968070E-1 2.329684E-1 7.529880E+1 1.740220E+1 3.249370E-1 2.142225E-1 4.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 1.800E-4 5.623E+16
330 008_330 35.134 3.943340E-1 2.230778E-1 7.519910E+1 1.653760E+1 3.223110E-1 2.052380E-1 4.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 1.800E-4 5.623E+16
330 009_330 35.134 3.913290E-1 2.112624E-1 7.507480E+1 1.551660E+1 3.193750E-1 1.943379E-1 4.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 1.800E-4 5.623E+16
330 010_330 35.134 3.876940E-1 1.978494E-1 7.494020E+1 1.437070E+1 3.162770E-1 1.817485E-1 4.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 1.800E-4 5.623E+16
