T(K) Nd(cm-3) Mu(cm2/Vs)
115 1.09371E+18 2.50284E+2
391 8.15887E+18 1.15416E+2
420 1.56624E+17 4.41034E+2
455 1.25459E+18 2.18392E+2
200 1.56774E+18 2.25805E+2
94 3.52481E+18 1.80353E+2
166 8.57403E+17 2.89194E+2
296 1.61035E+17 6.14842E+2
413 5.39184E+17 3.14406E+2
420 7.34448E+18 1.17276E+2
320 1.07221E+18 2.65847E+2
456 8.48148E+19 6.48594E+1
91 2.78290E+17 4.39465E+2
434 3.48961E+17 3.45311E+2
291 3.90084E+18 1.56556E+2
388 7.00659E+19 7.17397E+1
476 6.57924E+19 6.57901E+1
99 6.88080E+18 1.58208E+2
242 5.37693E+17 3.76035E+2
108 1.43878E+17 6.55201E+2
204 1.42155E+19 1.15564E+2
84 5.88603E+17 3.09356E+2
88 8.28963E+19 1.37449E+2
437 2.11883E+18 1.83209E+2
130 4.24686E+19 1.18894E+2
119 5.35976E+19 1.21834E+2
207 1.83610E+19 1.09953E+2
97 1.41333E+17 6.39067E+2
144 2.02153E+18 2.02003E+2
126 3.34810E+17 4.33825E+2
490 5.42832E+19 6.68855E+1
244 1.94411E+17 6.14605E+2
235 1.17061E+19 1.16188E+2
312 7.44169E+18 1.24365E+2
258 2.07211E+17 5.88293E+2
344 1.63205E+18 2.18697E+2
324 3.14238E+17 4.48861E+2
243 2.06152E+19 1.02902E+2
324 1.28211E+19 1.05616E+2
214 3.97188E+18 1.58906E+2
115 4.85122E+19 1.24298E+2
256 3.86920E+19 9.19314E+1
429 2.26158E+18 1.79868E+2
192 1.44479E+19 1.17000E+2
246 9.82668E+19 8.53475E+1
164 2.61178E+18 1.84872E+2
87 2.61945E+18 1.94653E+2
265 8.13996E+18 1.24457E+2
499 5.36022E+18 1.23241E+2
302 5.66380E+19 8.20960E+1
301 4.86394E+18 1.44028E+2
286 7.50144E+19 8.15142E+1
164 6.15788E+19 1.05268E+2
279 2.79867E+18 1.78429E+2
233 2.62690E+19 1.00205E+2
435 1.69001E+19 9.03184E+1
105 1.62873E+17 6.06243E+2
499 2.29328E+18 1.66407E+2
241 3.37687E+18 1.67133E+2
214 7.48632E+18 1.31757E+2
215 4.81433E+18 1.49342E+2
127 8.23385E+19 1.16253E+2
296 2.00480E+18 2.04022E+2
228 2.93879E+19 9.93565E+1
270 9.42848E+18 1.19106E+2
349 1.20421E+19 1.05487E+2
107 1.15115E+18 2.44700E+2
390 7.36259E+19 7.11860E+1
391 2.11020E+19 8.85229E+1
276 6.22612E+17 3.47853E+2
134 5.69587E+19 1.15514E+2
484 1.05784E+19 9.96551E+1
268 5.58728E+17 3.67271E+2
263 6.70028E+18 1.31901E+2
492 3.14241E+19 7.42040E+1
118 2.08988E+17 5.46890E+2
89 1.94222E+18 2.08833E+2
393 1.19285E+17 5.11335E+2
326 1.07375E+18 2.64738E+2
183 2.12664E+17 5.95496E+2
246 1.63122E+17 6.65458E+2
477 2.05393E+17 3.50830E+2
158 1.38706E+17 7.35364E+2
322 1.04609E+18 2.68570E+2
200 1.35319E+17 7.55528E+2
274 2.19510E+18 1.97127E+2
456 1.00719E+17 4.25983E+2
439 2.56812E+17 3.71069E+2
352 1.16793E+18 2.50838E+2
392 4.19130E+17 3.56915E+2
239 2.85820E+17 5.12869E+2
340 4.29764E+17 3.85933E+2
122 2.85957E+18 1.82783E+2
451 2.06558E+18 1.82423E+2
349 1.71290E+17 5.29574E+2
450 2.91679E+17 3.48456E+2
286 1.21926E+17 6.97980E+2
451 5.83796E+17 2.85311E+2
411 1.31068E+17 4.72085E+2
232 1.87632E+19 1.06029E+2
270 9.42592E+18 1.19077E+2
264 2.71341E+19 9.56783E+1
474 1.07974E+18 2.23912E+2
227 2.59337E+17 5.40299E+2
116 1.52190E+18 2.22336E+2
207 1.76366E+17 6.59233E+2
132 1.21566E+17 7.62569E+2
110 1.14507E+19 1.42996E+2
362 3.69422E+17 3.94839E+2
161 2.54396E+18 1.86575E+2
222 3.34166E+19 9.86691E+1
352 2.91665E+19 8.57288E+1
257 2.96666E+19 9.52090E+1
202 4.15538E+17 4.24192E+2
306 4.56385E+18 1.47069E+2
330 4.76626E+18 1.43395E+2
232 2.24591E+17 5.78751E+2
192 5.95141E+18 1.42347E+2
419 5.03233E+18 1.33930E+2
470 4.75269E+19 6.97999E+1
170 2.16956E+18 1.97286E+2
461 1.13465E+17 4.10852E+2
299 3.52865E+19 8.78884E+1
405 8.94427E+19 6.82826E+1
232 5.46165E+18 1.42535E+2
189 3.03320E+19 1.05839E+2
339 3.15771E+17 4.36619E+2
326 3.32730E+17 4.37113E+2
454 3.03722E+19 7.72965E+1
250 8.05170E+19 8.59161E+1
449 8.39413E+18 1.10049E+2
461 2.47445E+19 8.04384E+1
357 3.12686E+18 1.66240E+2
380 2.68145E+18 1.74470E+2
214 7.05388E+18 1.33923E+2
367 2.80535E+19 8.51020E+1
283 1.01861E+19 1.15631E+2
381 1.83496E+19 9.22695E+1
346 3.11199E+19 8.51666E+1
151 5.96149E+17 3.37989E+2
218 6.53783E+17 3.40307E+2
303 1.09019E+19 1.11902E+2
361 5.52225E+19 7.64662E+1
238 2.75650E+18 1.80453E+2
334 2.90100E+18 1.73011E+2
433 3.33981E+18 1.54376E+2
79 3.56595E+17 3.78671E+2
109 4.87403E+17 3.49300E+2
287 2.35716E+18 1.90986E+2
259 6.57258E+18 1.32897E+2
314 1.98444E+19 9.60694E+1
235 3.85058E+18 1.59716E+2
232 8.13419E+17 3.07329E+2
207 8.87220E+19 9.28599E+1
203 1.13250E+17 8.24769E+2
445 1.26948E+18 2.20364E+2
177 2.43197E+18 1.89359E+2
230 8.41340E+18 1.26376E+2
484 6.58750E+17 2.57694E+2
221 4.29432E+17 4.19780E+2
206 9.83292E+17 2.78491E+2
332 1.68702E+19 9.80205E+1
451 4.66714E+19 7.13619E+1
83 8.69876E+17 2.67361E+2
307 4.83647E+17 3.82366E+2
483 5.30968E+18 1.25376E+2
443 7.21296E+18 1.16186E+2
238 3.60955E+19 9.52672E+1
224 9.78753E+18 1.22319E+2
340 1.10349E+18 2.59259E+2
123 7.04555E+17 3.02381E+2
330 4.16007E+19 8.26452E+1
185 5.85303E+19 1.00354E+2
492 2.27168E+19 8.00390E+1
169 1.90585E+19 1.16542E+2
260 1.32520E+17 7.12742E+2
385 7.71713E+19 7.11884E+1
116 4.27032E+18 1.66692E+2
183 7.65775E+17 3.08998E+2
408 4.32129E+17 3.42375E+2
496 7.36540E+18 1.10944E+2
387 1.95926E+18 1.97019E+2
437 2.10352E+17 3.91698E+2
389 2.76082E+19 8.36142E+1
472 2.69680E+17 3.35548E+2
82 2.19736E+18 2.04608E+2
261 9.47013E+17 2.86610E+2
177 1.29984E+17 7.71867E+2
113 1.02933E+17 8.03224E+2
298 7.99911E+18 1.22604E+2
260 4.58672E+17 4.04559E+2
186 3.47117E+19 1.04939E+2
347 1.56970E+17 5.47103E+2
118 1.61249E+19 1.34182E+2
331 1.95523E+19 9.48988E+1
322 2.36134E+19 9.19814E+1
305 1.23151E+17 6.63405E+2
111 1.04689E+19 1.43907E+2
244 2.94850E+18 1.75757E+2
127 8.37390E+18 1.43436E+2
