N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+17 315 2.100E-4 1.220798491E+00 1.267625012E+00
1.468000E+10 1.000E+17 315 2.100E-4 1.246692240E+00 1.269516083E+00
2.154000E+10 1.000E+17 315 2.100E-4 1.254235762E+00 1.270516233E+00
3.162000E+10 1.000E+17 315 2.100E-4 1.260817343E+00 1.272586934E+00
4.642000E+10 1.000E+17 315 2.100E-4 1.268049504E+00 1.276824790E+00
6.813000E+10 1.000E+17 315 2.100E-4 1.274561674E+00 1.280291715E+00
1.000000E+11 1.000E+17 315 2.100E-4 1.280277293E+00 1.284237291E+00
1.468000E+11 1.000E+17 315 2.100E-4 1.286734578E+00 1.289143953E+00
2.154000E+11 1.000E+17 315 2.100E-4 1.293014663E+00 1.294294062E+00
3.162000E+11 1.000E+17 315 2.100E-4 1.298354472E+00 1.298956145E+00
4.642000E+11 1.000E+17 315 2.100E-4 1.303268073E+00 1.303363173E+00
6.813000E+11 1.000E+17 315 2.100E-4 1.307408189E+00 1.307636939E+00
1.000000E+12 1.000E+17 315 2.100E-4 1.311423145E+00 1.311817697E+00
1.468000E+12 1.000E+17 315 2.100E-4 1.315506893E+00 1.315883740E+00
2.154000E+12 1.000E+17 315 2.100E-4 1.319599196E+00 1.319920852E+00
3.162000E+12 1.000E+17 315 2.100E-4 1.323493745E+00 1.323846288E+00
4.642000E+12 1.000E+17 315 2.100E-4 1.310834111E+00 1.311173688E+00
6.813000E+12 1.000E+17 315 2.100E-4 1.333736160E+00 1.333981789E+00
1.000000E+13 1.000E+17 315 2.100E-4 1.339245361E+00 1.339451353E+00
