T d154 d184 d214 d244
d 150 180 210 240
290 1.205277804E+00 1.203786657E+00 1.202713984E+00 1.202132464E+00
295 1.204273479E+00 1.202922997E+00 1.201853126E+00 1.201013460E+00
300 1.203456886E+00 1.202161615E+00 1.201143840E+00 1.200274073E+00
305 1.201807091E+00 1.200579207E+00 1.199499393E+00 1.198562423E+00
310 1.197637185E+00 1.196383918E+00 1.195261798E+00 1.194116307E+00
315 1.186420493E+00 1.185207722E+00 1.184055807E+00 1.182611062E+00
320 1.159491355E+00 1.158583029E+00 1.157382459E+00 1.155753954E+00
325 1.102520108E+00 1.102512813E+00 1.101927147E+00 1.100205161E+00
330 1.018084227E+00 1.016953164E+00 1.016292745E+00 1.015920292E+00
335 1.018842534E+00 1.017610001E+00 1.016883354E+00 1.016500939E+00
340 1.021931488E+00 1.020405400E+00 1.019487331E+00 1.019019920E+00
