fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
L125 54163846.623 340.02 34.099 2.469024335E-01 1.560768446E-04 2.331139227E-05 1.852265755E-01 1.258476557E-04 6.049289455E-01 0.000000000E+00 
L126 54198412.903 555 20.89 2.471971403E-01 1.575333442E-04 2.361649344E-05 1.848601229E-01 1.277327851E-04 6.064562548E-01 0.000000000E+00 
L127 54219663.969 555 20.89 2.480110991E-01 1.582838513E-04 2.392147680E-05 1.871367908E-01 1.278160673E-04 6.093688664E-01 0.000000000E+00 
L128 54240674.965 555 20.89 2.481701955E-01 1.593339157E-04 2.400819078E-05 1.854876047E-01 1.294255530E-04 6.071578038E-01 0.000000000E+00 
L129 54351438.749 340.11 34.09 2.512932377E-01 1.636985505E-04 2.513041468E-05 1.890481842E-01 1.329308304E-04 6.109054777E-01 0.000000000E+00 
L130 54377190.357 340.11 34.09 2.514409730E-01 1.643345622E-04 2.527615952E-05 1.877539638E-01 1.346118715E-04 6.117107697E-01 0.000000000E+00 
L131 54398190.984 340.11 34.09 2.511637252E-01 1.651156551E-04 2.528776558E-05 1.872282622E-01 1.350789322E-04 6.097689266E-01 0.000000000E+00 
L132 54418961.025 340.1 34.091 2.520530462E-01 1.659350997E-04 2.557859169E-05 1.887562133E-01 1.355113829E-04 6.115703448E-01 0.000000000E+00 
L133 54439961.637 340.09 34.092 2.522320271E-01 1.668107470E-04 2.567440988E-05 1.885542274E-01 1.361695968E-04 6.102056337E-01 0.000000000E+00 
L134 54460962.948 340.07 34.094 2.526352424E-01 1.679538896E-04 2.607229850E-05 1.885074492E-01 1.383058718E-04 6.144624095E-01 0.000000000E+00 
L135 54481953.308 340.07 34.094 2.537934986E-01 1.683497661E-04 2.616949656E-05 1.904226111E-01 1.374258339E-04 6.124947321E-01 0.000000000E+00 
L136 54502957.919 340.06 34.095 2.534632441E-01 1.687753208E-04 2.634480301E-05 1.890133557E-01 1.393765635E-04 6.158444392E-01 0.000000000E+00 
L137 54523977.389 340.06 34.095 2.537313216E-01 1.697555093E-04 2.649750380E-05 1.897865364E-01 1.396170533E-04 6.151867935E-01 0.000000000E+00 
L138 54544959.308 340.04 34.097 2.541207126E-01 1.706329386E-04 2.659356722E-05 1.911024967E-01 1.391652881E-04 6.133009848E-01 0.000000000E+00 
L139 54565959.846 340.03 34.098 2.553343665E-01 1.713530753E-04 2.692047890E-05 1.919271165E-01 1.402682007E-04 6.152924782E-01 0.000000000E+00 
L140 54586960.482 340.01 34.1 2.557377151E-01 1.719407979E-04 2.701031122E-05 1.922415261E-01 1.404924186E-04 6.142651405E-01 0.000000000E+00 
L141 54607961.452 340.02 34.099 2.551244373E-01 1.723597155E-04 2.701509703E-05 1.925118526E-01 1.403458588E-04 6.143540185E-01 0.000000000E+00 
L142 54628962.263 340.02 34.099 2.561647587E-01 1.729221822E-04 2.727626234E-05 1.932724027E-01 1.411417609E-04 6.157646724E-01 0.000000000E+00 
L143 54649963.127 340.01 34.1 2.559288872E-01 1.737513414E-04 2.729521204E-05 1.917393330E-01 1.423487542E-04 6.138171211E-01 0.000000000E+00 
L144 54670954.024 340.01 34.1 2.559669037E-01 1.747867678E-04 2.759593258E-05 1.921755317E-01 1.436006287E-04 6.168118501E-01 0.000000000E+00 
L145 54691964.352 340.01 34.1 2.567189358E-01 1.755884328E-04 2.774370661E-05 1.913672131E-01 1.449819295E-04 6.154753680E-01 0.000000000E+00 
L146 54712955.318 340 34.101 2.574763778E-01 1.758331131E-04 2.789241775E-05 1.929440823E-01 1.445475279E-04 6.160955966E-01 0.000000000E+00 
L147 54733956.272 340.01 34.1 2.571248511E-01 1.760834415E-04 2.781986170E-05 1.928576112E-01 1.442388437E-04 6.144582727E-01 0.000000000E+00 
L148 54755186.992 340 34.101 2.577858788E-01 1.769800318E-04 2.812776309E-05 1.940822391E-01 1.449310111E-04 6.165265775E-01 0.000000000E+00 
L149 54776188.132 340.01 34.1 2.575421762E-01 1.778402929E-04 2.833764761E-05 1.938344276E-01 1.461769251E-04 6.187073416E-01 0.000000000E+00 
L150 54796958.636 340.01 34.1 2.580552722E-01 1.786859002E-04 2.849068297E-05 1.948861129E-01 1.461896981E-04 6.178738845E-01 0.000000000E+00 
L151 54817959.085 340.01 34.1 2.578206113E-01 1.790073472E-04 2.851089568E-05 1.933563980E-01 1.474685648E-04 6.177636790E-01 0.000000000E+00 
L152 54839190.036 340.01 34.1 2.591626594E-01 1.791797600E-04 2.856375868E-05 1.950745042E-01 1.464322518E-04 6.151116847E-01 0.000000000E+00 
L153 54860191.052 340.01 34.1 2.591323988E-01 1.799342803E-04 2.876792225E-05 1.938031638E-01 1.484231736E-04 6.169825339E-01 0.000000000E+00 
