T d154 d184 d214 d244
d 150 180 210 240
290 1.371604200E-02 1.178707600E-02 1.039805800E-02 9.367690000E-03
295 1.222506900E-02 1.058243900E-02 9.411355000E-03 8.567137000E-03
300 1.113159600E-02 9.770634000E-03 8.825843000E-03 8.155469000E-03
305 1.048440500E-02 9.398050000E-03 8.667111000E-03 8.162114000E-03
310 1.031438100E-02 9.472061000E-03 8.938957000E-03 8.581574000E-03
315 1.062634400E-02 1.000015600E-02 9.630611000E-03 9.402090000E-03
320 1.138818900E-02 1.094425600E-02 1.070931400E-02 1.058205700E-02
325 1.254812100E-02 1.223290400E-02 1.208762000E-02 1.203334900E-02
330 1.399980100E-02 1.374487100E-02 1.362709900E-02 1.355434400E-02
335 1.548650700E-02 1.520739300E-02 1.500596000E-02 1.486028300E-02
340 1.662592800E-02 1.614775200E-02 1.572037100E-02 1.526838600E-02
