fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.036170898E-15 1.000000000E+20 1.209737394E+00 9.661722496E-16 3.050960647E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.845419233E-15 1.000000000E+20 1.225181387E+00 9.280994990E-16 5.724879864E-04 
002_310 002_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 6.333451076E-15 1.000000000E+20 1.213096103E+00 1.401400583E-15 3.651152031E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 4.152499179E-15 1.000000000E+20 1.225266031E+00 1.361913925E-15 5.756634908E-04 
003_310 003_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.215321474E-15 1.000000000E+20 1.216822186E+00 2.037514769E-15 4.184150055E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 6.044174403E-15 1.000000000E+20 1.225388415E+00 1.998274493E-15 5.803075957E-04 
004_310 004_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.092240564E-14 1.000000000E+20 1.219679568E+00 2.970234026E-15 4.652989104E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.764681687E-15 1.000000000E+20 1.225564249E+00 2.931504362E-15 5.870883081E-04 
005_310 005_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.478088415E-14 1.000000000E+20 1.221789194E+00 4.337814675E-15 5.067647831E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.264229796E-14 1.000000000E+20 1.225814513E+00 4.299607399E-15 5.969645053E-04 
006_310 006_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.021230602E-14 1.000000000E+20 1.223422406E+00 6.341896394E-15 5.450009127E-04 
006_310_SRH 006_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.810048692E-14 1.000000000E+20 1.226165888E+00 6.304284359E-15 6.112988827E-04 
007_310 007_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.772862832E-14 1.000000000E+20 1.224786390E+00 9.276885057E-15 5.832458717E-04 
007_310_SRH 007_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.565338290E-14 1.000000000E+20 1.226649995E+00 9.239998794E-15 6.319993730E-04 
008_310 008_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.789809158E-14 1.000000000E+20 1.226038327E+00 1.357218769E-14 6.255206633E-04 
008_310_SRH 008_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.587132467E-14 1.000000000E+20 1.227299939E+00 1.353620863E-14 6.616793555E-04 
009_310 009_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.127033428E-14 1.000000000E+20 1.227291846E+00 1.985380683E-14 6.765484760E-04 
009_310_SRH 009_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 4.930534367E-14 1.000000000E+20 1.228143041E+00 1.981895201E-14 7.038083211E-04 
010_310 010_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 6.826988359E-14 1.000000000E+20 1.228617071E+00 2.903474197E-14 7.417497109E-04 
010_310_SRH 010_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 6.637978241E-14 1.000000000E+20 1.229189342E+00 2.900123306E-14 7.627904825E-04 
011_310 011_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.915140770E-14 1.000000000E+20 1.231349642E+00 4.246807123E-14 8.271183787E-04 
011_310_SRH 011_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.736426765E-14 1.000000000E+20 1.232261383E+00 4.244436237E-14 8.439202453E-04 
012_310 012_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.140870650E-13 1.000000000E+20 1.237854796E+00 6.219945625E-14 9.427190868E-04 
012_310_SRH 012_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.123953539E-13 1.000000000E+20 1.238609904E+00 6.218285445E-14 9.571394366E-04 
013_310 013_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.430004483E-13 1.000000000E+20 1.244020715E+00 9.111592814E-14 1.096066784E-03 
013_310_SRH 013_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.413764359E-13 1.000000000E+20 1.244211164E+00 9.108932163E-14 1.107532691E-03 
