N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.113721358E+00 1.119150631E+00 1.123345289E+00 1.124867039E+00
1.600000000E+01 1.264995001E+00 1.263904406E+00 1.263098641E+00 1.262483616E+00
1.700000000E+01 1.334842617E+00 1.334114167E+00 1.332358047E+00 1.332762015E+00
1.549996187E+01 1.231732815E+00 1.230125989E+00 1.230631068E+00 1.230491070E+00
1.649996187E+01 1.294937859E+00 1.294531842E+00 1.294305786E+00 1.294238023E+00
1.674996808E+01 1.314360571E+00 1.312298880E+00 1.312327780E+00 1.312598333E+00
1.624993176E+01 1.279385889E+00 1.278523386E+00 1.278354070E+00 1.278166918E+00
1.574996808E+01 1.250122057E+00 1.248708599E+00 1.248042449E+00 1.248273314E+00
1.524993176E+01 1.198113009E+00 1.198591012E+00 1.199441742E+00 1.199810964E+00
