N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.207267411E+00 1.207070204E+00 1.206570322E+00 1.206079630E+00
1.600000000E+01 1.260566322E+00 1.259585519E+00 1.258835271E+00 1.257215007E+00
1.700000000E+01 1.335749837E+00 1.334545638E+00 1.333462073E+00 1.333844520E+00
1.549996187E+01 1.234612048E+00 1.232414211E+00 1.232134839E+00 1.231827186E+00
1.649996187E+01 1.293318891E+00 1.292227731E+00 1.291926195E+00 1.291666629E+00
1.674996808E+01 1.313469576E+00 1.311490538E+00 1.311690856E+00 1.311654437E+00
1.624993176E+01 1.275648877E+00 1.274942208E+00 1.274403613E+00 1.273722506E+00
1.574996808E+01 1.247050757E+00 1.245988153E+00 1.244130324E+00 1.244060396E+00
1.524993176E+01 1.222517537E+00 1.220913573E+00 1.220267053E+00 1.219893178E+00
