N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.201761372E+00 1.202001174E+00 1.201798662E+00 1.200291118E+00
1.600000000E+01 1.260592557E+00 1.259618692E+00 1.259102768E+00 1.257580885E+00
1.700000000E+01 1.334103889E+00 1.332804805E+00 1.331688358E+00 1.332090925E+00
1.549996187E+01 1.234720586E+00 1.232712776E+00 1.232623127E+00 1.232240237E+00
1.649996187E+01 1.292447931E+00 1.291298717E+00 1.291100641E+00 1.290864322E+00
1.674996808E+01 1.312257725E+00 1.310031784E+00 1.310345517E+00 1.310334189E+00
1.624993176E+01 1.275141572E+00 1.274606778E+00 1.274056379E+00 1.273670989E+00
1.574996808E+01 1.247243258E+00 1.246300839E+00 1.244778206E+00 1.244603394E+00
1.524993176E+01 1.221049376E+00 1.220045061E+00 1.219591017E+00 1.219273608E+00
