T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.235490300E+00 1.211817544E+00 2.367275600E-02 1.235450586E+00 1.211766605E+00 2.368398100E-02 3.971400000E-05 5.093900000E-05
295 1.235720005E+00 1.212209304E+00 2.351070100E-02 1.235685448E+00 1.212163346E+00 2.352210200E-02 3.455700000E-05 4.595800000E-05
300 1.236218553E+00 1.213125678E+00 2.309287500E-02 1.236187962E+00 1.213084313E+00 2.310364900E-02 3.059100000E-05 4.136500000E-05
305 1.236092013E+00 1.214581738E+00 2.151027500E-02 1.236064234E+00 1.214542337E+00 2.152189700E-02 2.777900000E-05 3.940100000E-05
310 1.234510233E+00 1.216187586E+00 1.832264700E-02 1.234484321E+00 1.216150273E+00 1.833404800E-02 2.591200000E-05 3.731300000E-05
315 1.229496382E+00 1.217352465E+00 1.214391700E-02 1.229471770E+00 1.217315289E+00 1.215648100E-02 2.461200000E-05 3.717600000E-05
320 1.218390549E+00 1.217962860E+00 4.276890000E-04 1.218367586E+00 1.217923789E+00 4.437970000E-04 2.296300000E-05 3.907100000E-05
325 1.195909888E+00 1.216576063E+00 -2.066617500E-02 1.195890540E+00 1.216533490E+00 -2.064295000E-02 1.934800000E-05 4.257300000E-05
330 1.154627879E+00 1.210804253E+00 -5.617637400E-02 1.154616579E+00 1.210756785E+00 -5.614020600E-02 1.130000000E-05 4.746800000E-05
335 1.086111557E+00 1.196597920E+00 -1.104863630E-01 1.086115835E+00 1.196545083E+00 -1.104292480E-01 -4.278000000E-06 5.283700000E-05
340 1.012039541E+00 1.165717222E+00 -1.536776810E-01 1.012023467E+00 1.165662225E+00 -1.536387580E-01 1.607400000E-05 5.499700000E-05
