fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 7:17 293.6 39.49 1.000E+000 1.497E+000 1.342E-006 2.453E+003 3.143E+000 4.711E-009 1.720E-004 1.645E-001 1.719E-004 9.168E-006 3.243E-001 9.400E-002 9.743E-005 2.304E-003 
00L2 7:39 296.5 39.1 1.000E+000 1.575E+000 1.240E-006 2.374E+003 3.062E+000 5.846E-009 1.715E-004 1.591E-001 1.713E-004 8.804E-006 3.230E-001 9.080E-002 9.685E-005 1.934E-002 
00L3 7:57 299.2 38.75 1.000E+000 1.558E+000 1.213E-006 2.306E+003 3.034E+000 6.682E-009 1.735E-004 1.541E-001 1.734E-004 8.587E-006 3.215E-001 8.760E-002 9.791E-005 1.435E-003 
00L4 8:23 302.2 38.37 1.000E+000 1.492E+000 1.394E-006 2.235E+003 2.945E+000 8.420E-009 1.673E-004 1.466E-001 1.671E-004 7.805E-006 3.187E-001 8.300E-002 9.392E-005 3.260E-003 
00L5 8:44 304.6 38.06 1.000E+000 1.502E+000 1.327E-006 2.183E+003 2.910E+000 9.570E-009 1.666E-004 1.416E-001 1.664E-004 7.463E-006 3.169E-001 7.990E-002 9.329E-005 1.621E-003 
00L6 9:9 307 37.77 1.000E+000 1.596E+000 6.924E-007 2.132E+003 2.860E+000 1.004E-008 1.752E-004 1.366E-001 1.750E-004 7.597E-006 3.179E-001 7.710E-002 9.840E-005 4.612E-003 
00L7 9:51 312.3 37.13 1.000E+000 1.535E+000 1.289E-006 2.024E+003 2.803E+000 1.413E-008 1.751E-004 1.311E-001 1.749E-004 7.221E-006 3.149E-001 7.370E-002 9.784E-005 9.297E-004 
00L8 10:13 314.5 36.87 1.000E+000 1.405E+000 1.546E-006 1.980E+003 2.759E+000 1.586E-008 1.763E-004 1.275E-001 1.761E-004 7.054E-006 3.142E-001 7.160E-002 9.838E-005 1.138E-003 
00L9 10:41 317.7 36.49 1.000E+000 1.416E+000 1.708E-006 1.914E+003 2.701E+000 1.883E-008 1.757E-004 1.219E-001 1.754E-004 6.684E-006 3.124E-001 6.830E-002 9.772E-005 1.404E-002 
0L10 11:1 320.8 36.14 1.000E+000 1.561E+000 1.571E-006 1.847E+003 2.678E+000 2.107E-008 1.775E-004 1.164E-001 1.772E-004 6.398E-006 3.102E-001 6.490E-002 9.843E-005 9.546E-004 
0L11 11:33 322.8 35.92 1.000E+000 1.525E+000 1.756E-006 1.802E+003 2.639E+000 2.336E-008 1.786E-004 1.135E-001 1.783E-004 6.261E-006 3.095E-001 6.320E-002 9.891E-005 9.204E-004 
0L12 11:53 325.9 35.58 1.000E+000 1.472E+000 1.806E-006 1.728E+003 2.598E+000 2.677E-008 1.765E-004 1.072E-001 1.762E-004 5.792E-006 3.066E-001 5.940E-002 9.735E-005 2.653E-003 
0L13 12:22 328.8 35.26 1.000E+000 1.421E+000 2.030E-006 1.652E+003 2.551E+000 3.069E-008 1.783E-004 1.031E-001 1.780E-004 5.598E-006 3.051E-001 5.700E-002 9.805E-005 1.509E-003 
0L14 12:41 331.8 34.94 1.000E+000 1.409E+000 2.215E-006 1.567E+003 2.513E+000 3.423E-008 1.771E-004 9.678E-002 1.767E-004 5.167E-006 3.021E-001 5.330E-002 9.677E-005 1.787E-003 
