T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 8.501300000E-03 6.261514000E-03 4.550744000E-03 3.272786000E-03 2.338308000E-03 1.667442000E-03 1.192891000E-03 8.609820000E-04 6.307280000E-04 4.717530000E-04 3.620170000E-04 2.857110000E-04 2.316270000E-04 1.920150000E-04 1.617010000E-04 1.374130000E-04 1.171840000E-04 9.990100000E-05 8.484800000E-05
295 8.979225000E-03 6.546215000E-03 4.718518000E-03 3.369295000E-03 2.390710000E-03 1.692102000E-03 1.199889000E-03 8.567570000E-04 6.195080000E-04 4.564600000E-04 3.447430000E-04 2.680020000E-04 2.146350000E-04 1.765320000E-04 1.481990000E-04 1.260840000E-04 1.080070000E-04 9.269100000E-05 7.940500000E-05
300 9.848772000E-03 7.105694000E-03 5.077196000E-03 3.597766000E-03 2.534181000E-03 1.779651000E-03 1.250432000E-03 8.827690000E-04 6.293500000E-04 4.558420000E-04 3.376490000E-04 2.572540000E-04 2.022600000E-04 1.639570000E-04 1.368710000E-04 1.158330000E-04 9.916700000E-05 8.536900000E-05 7.358500000E-05
305 1.101165300E-02 7.858879000E-03 5.561890000E-03 3.907820000E-03 2.730605000E-03 1.901796000E-03 1.323749000E-03 9.238650000E-04 6.492120000E-04 4.618540000E-04 3.348380000E-04 2.491300000E-04 1.912830000E-04 1.518420000E-04 1.247790000E-04 1.045770000E-04 8.905600000E-05 7.670000000E-05 6.630100000E-05
310 1.280443500E-02 9.080024000E-03 6.387830000E-03 4.463221000E-03 3.101648000E-03 2.147487000E-03 1.484246000E-03 1.026529000E-03 7.127190000E-04 5.089890000E-04 3.601470000E-04 2.600770000E-04 1.940780000E-04 1.484110000E-04 1.191260000E-04 9.803000000E-05 8.236000000E-05 7.050700000E-05 6.090700000E-05
315 1.509686200E-02 1.066564000E-02 7.474342000E-03 5.202467000E-03 3.601428000E-03 2.482939000E-03 1.766432000E-03 1.203998000E-03 8.226020000E-04 5.684070000E-04 3.996780000E-04 2.812940000E-04 2.007460000E-04 1.505410000E-04 1.169000000E-04 9.389600000E-05 7.762800000E-05 6.559000000E-05 5.623900000E-05
320 1.772773500E-02 1.249942400E-02 8.737254000E-03 6.064896000E-03 4.186412000E-03 2.877131000E-03 1.970923000E-03 1.388714000E-03 9.363360000E-04 6.408390000E-04 4.337510000E-04 3.019110000E-04 2.141030000E-04 1.559250000E-04 1.173430000E-04 9.144300000E-05 7.364400000E-05 6.096500000E-05 5.152800000E-05
325 2.094667400E-02 1.478616500E-02 1.033790500E-02 7.173533000E-03 4.948247000E-03 3.397238000E-03 2.323720000E-03 1.584913000E-03 1.079018000E-03 7.343890000E-04 5.010400000E-04 3.441730000E-04 2.395570000E-04 1.702580000E-04 1.244830000E-04 9.407800000E-05 7.356100000E-05 5.934700000E-05 4.915700000E-05
330 2.457685000E-02 1.740004700E-02 1.218657500E-02 8.464555000E-03 5.841624000E-03 4.011203000E-03 2.743273000E-03 1.870013000E-03 1.271472000E-03 8.632030000E-04 5.861640000E-04 3.994280000E-04 2.745280000E-04 1.915860000E-04 1.367970000E-04 1.005580000E-04 7.636100000E-05 5.987900000E-05 4.837500000E-05
335 2.823420800E-02 2.007070500E-02 1.409475100E-02 9.807389000E-03 6.776862000E-03 4.657810000E-03 3.188008000E-03 2.174555000E-03 1.479129000E-03 1.003985000E-03 6.808300000E-04 4.623280000E-04 3.155750000E-04 2.177010000E-04 1.528360000E-04 1.098880000E-04 8.129400000E-05 6.200900000E-05 4.873600000E-05
340 3.218172100E-02 2.300547300E-02 1.622146000E-02 1.132112000E-02 7.841151000E-03 5.400151000E-03 3.703155000E-03 2.530959000E-03 1.725185000E-03 1.173448000E-03 7.971690000E-04 5.416580000E-04 3.691640000E-04 2.534390000E-04 1.762600000E-04 1.249390000E-04 9.074200000E-05 6.771700000E-05 5.197900000E-05
