N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.190105800E-02 1.348822700E-02 1.558511000E-02 1.864155700E-02 2.247675800E-02 2.678507500E-02 3.199141500E-02 3.770810300E-02 4.327613700E-02 4.935644600E-02 5.531574000E-02
1.016672606E+01 8.732961000E-03 9.754035000E-03 1.112813800E-02 1.323269800E-02 1.592957300E-02 1.900645800E-02 2.281473800E-02 2.708574300E-02 3.134752000E-02 3.611449400E-02 4.092311700E-02
1.033324570E+01 6.361423000E-03 7.002667000E-03 7.882485000E-03 9.305945000E-03 1.116620000E-02 1.331443400E-02 1.603091700E-02 1.912974200E-02 2.319859900E-02 2.587362200E-02 2.958159000E-02
1.049996187E+01 4.611466000E-03 5.000400000E-03 5.548153000E-03 6.494164000E-03 7.755953000E-03 9.228457000E-03 1.112869400E-02 1.332785800E-02 1.611457600E-02 1.822843000E-02 2.099288400E-02
1.066670514E+01 3.341445000E-03 3.563674000E-03 3.890805000E-03 4.506608000E-03 5.347849000E-03 6.340283000E-03 7.648116000E-03 9.181930000E-03 1.098781600E-02 1.267135800E-02 1.468309800E-02
1.083333839E+01 2.439424000E-03 2.547751000E-03 2.729540000E-03 3.119235000E-03 3.668750000E-03 4.325628000E-03 5.212119000E-03 6.266098000E-03 7.524202000E-03 8.712382000E-03 1.015126100E-02
1.100000000E+01 1.801553000E-03 1.839351000E-03 1.926550000E-03 2.163026000E-03 2.512365000E-03 2.937578000E-03 3.528645000E-03 4.242481000E-03 5.009778000E-03 5.935119000E-03 6.951151000E-03
1.116672606E+01 1.355965000E-03 1.351176000E-03 1.378182000E-03 1.512327000E-03 1.725986000E-03 1.993095000E-03 2.379413000E-03 2.855207000E-03 3.374735000E-03 4.011356000E-03 4.721129000E-03
1.133324570E+01 1.049054000E-03 1.017173000E-03 1.007466000E-03 1.074764000E-03 1.197985000E-03 1.358713000E-03 1.604931000E-03 1.915889000E-03 2.261969000E-03 2.694253000E-03 3.184645000E-03
1.149996187E+01 8.315210000E-04 7.892190000E-04 7.579190000E-04 7.830670000E-04 8.474330000E-04 9.379430000E-04 1.089696000E-03 1.288081000E-03 1.514029000E-03 1.803048000E-03 2.137547000E-03
1.166670514E+01 6.757460000E-04 6.327980000E-04 5.889450000E-04 5.888620000E-04 6.162260000E-04 6.615390000E-04 7.509090000E-04 8.736600000E-04 1.017558000E-03 1.207317000E-03 1.432108000E-03
1.183333839E+01 5.604950000E-04 5.175100000E-04 4.722140000E-04 4.582280000E-04 4.633640000E-04 4.805520000E-04 5.297050000E-04 6.026680000E-04 6.914640000E-04 8.135450000E-04 9.620680000E-04
1.200000000E+01 4.714590000E-04 4.318010000E-04 3.887810000E-04 3.681920000E-04 3.608400000E-04 3.612630000E-04 3.851730000E-04 4.260910000E-04 4.785980000E-04 5.552730000E-04 6.517200000E-04
1.216672606E+01 3.997400000E-04 3.652270000E-04 3.264820000E-04 3.038130000E-04 2.901680000E-04 2.812210000E-04 2.897630000E-04 3.105010000E-04 3.395020000E-04 3.863310000E-04 4.476940000E-04
1.233324570E+01 3.402090000E-04 3.116100000E-04 2.777930000E-04 2.556920000E-04 2.395860000E-04 2.259520000E-04 2.255070000E-04 2.338320000E-04 2.479030000E-04 2.752670000E-04 3.134470000E-04
1.249996187E+01 2.895580000E-04 2.665960000E-04 2.381240000E-04 2.180470000E-04 2.017680000E-04 1.863760000E-04 1.809900000E-04 1.819080000E-04 1.866870000E-04 2.015740000E-04 2.244660000E-04
1.266670514E+01 2.457510000E-04 2.280600000E-04 2.047290000E-04 1.873620000E-04 1.722180000E-04 1.568410000E-04 1.490690000E-04 1.457910000E-04 1.449660000E-04 1.519430000E-04 1.648740000E-04
1.283333839E+01 2.079680000E-04 1.945910000E-04 1.758830000E-04 1.612340000E-04 1.484910000E-04 1.334720000E-04 1.208640000E-04 1.198460000E-04 1.158370000E-04 1.178880000E-04 1.244000000E-04
1.300000000E+01 1.750950000E-04 1.653770000E-04 1.509270000E-04 1.391880000E-04 1.283960000E-04 1.165300000E-04 1.115760000E-04 1.084770000E-04 1.086760000E-04 1.097680000E-04 1.108570000E-04
