T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 9.882840000E-03 7.278422000E-03 5.303714000E-03 3.833277000E-03 2.759025000E-03 1.987955000E-03 1.442726000E-03 1.061673000E-03 7.974010000E-04 6.144360000E-04 4.867980000E-04 3.958930000E-04 3.288630000E-04 2.772310000E-04 2.356840000E-04 2.010370000E-04 1.714130000E-04 1.457100000E-04 1.232570000E-04
295 1.082010200E-02 7.868074000E-03 5.669179000E-03 4.054236000E-03 2.886364000E-03 2.054349000E-03 1.469496000E-03 1.063043000E-03 7.831030000E-04 5.912910000E-04 4.596300000E-04 3.680750000E-04 3.026080000E-04 2.538330000E-04 2.157410000E-04 1.846620000E-04 1.584220000E-04 1.357430000E-04 1.157660000E-04
300 1.210882600E-02 8.689239000E-03 6.184231000E-03 4.370988000E-03 3.074970000E-03 2.160044000E-03 1.521504000E-03 1.080547000E-03 7.788890000E-04 5.740570000E-04 4.354050000E-04 3.410220000E-04 2.755130000E-04 2.284590000E-04 1.930750000E-04 1.651530000E-04 1.421410000E-04 1.225420000E-04 1.052580000E-04
305 1.416867900E-02 1.008789300E-02 7.123719000E-03 4.995389000E-03 3.484482000E-03 2.423476000E-03 1.685970000E-03 1.178293000E-03 8.321240000E-04 5.981730000E-04 4.411110000E-04 3.357410000E-04 2.643350000E-04 2.147500000E-04 1.789510000E-04 1.518610000E-04 1.303410000E-04 1.125210000E-04 9.727300000E-05
310 1.683761500E-02 1.193431800E-02 8.385239000E-03 5.848185000E-03 4.054670000E-03 2.799526000E-03 1.929293000E-03 1.331341000E-03 9.242280000E-04 6.496500000E-04 4.660710000E-04 3.439720000E-04 2.625780000E-04 2.075060000E-04 1.691660000E-04 1.413550000E-04 1.202150000E-04 1.033670000E-04 8.938200000E-05
315 1.994408300E-02 1.410499300E-02 9.878907000E-03 6.863760000E-03 4.737736000E-03 3.253510000E-03 2.226399000E-03 1.521579000E-03 1.042089000E-03 7.189590000E-04 5.033260000E-04 3.605730000E-04 2.663220000E-04 2.036910000E-04 1.612650000E-04 1.316270000E-04 1.100510000E-04 9.362000000E-05 8.054000000E-05
320 2.384496000E-02 1.689172200E-02 1.183472800E-02 8.218256000E-03 5.665597000E-03 3.882736000E-03 2.648413000E-03 1.800751000E-03 1.223370000E-03 8.336780000E-04 5.732400000E-04 4.008200000E-04 2.874000000E-04 2.127280000E-04 1.630420000E-04 1.292350000E-04 1.054940000E-04 8.815600000E-05 7.494200000E-05
325 2.826504200E-02 2.010076700E-02 1.411579000E-02 9.814655000E-03 6.769674000E-03 4.638700000E-03 3.161108000E-03 2.144763000E-03 1.451072000E-03 9.816470000E-04 6.670310000E-04 4.582560000E-04 3.208470000E-04 2.307040000E-04 1.712880000E-04 1.315520000E-04 1.043460000E-04 8.513400000E-05 7.105500000E-05
330 3.280994000E-02 2.345556900E-02 1.652994000E-02 1.152024700E-02 7.958518000E-03 5.458938000E-03 3.722026000E-03 2.524888000E-03 1.705942000E-03 1.150126000E-03 7.762890000E-04 5.272670000E-04 3.628770000E-04 2.549380000E-04 1.840220000E-04 1.370060000E-04 1.053150000E-04 8.345500000E-05 6.794200000E-05
335 3.790178400E-02 2.728918200E-02 1.933271700E-02 1.352629500E-02 9.372693000E-03 6.444899000E-03 4.403728000E-03 2.992758000E-03 2.024557000E-03 1.365014000E-03 9.193120000E-04 6.209200000E-04 4.229250000E-04 2.924370000E-04 2.066450000E-04 1.499570000E-04 1.120650000E-04 8.628200000E-05 6.835800000E-05
340 4.303142600E-02 3.123538400E-02 2.226595900E-02 1.565296100E-02 1.088778400E-02 7.511330000E-03 5.148054000E-03 3.508962000E-03 2.380495000E-03 1.608674000E-03 1.084601000E-03 7.316000000E-04 4.959170000E-04 3.397120000E-04 2.366170000E-04 1.684170000E-04 1.229630000E-04 9.224800000E-05 7.116200000E-05
