N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 3.116672000E-03 2.856432000E-03 2.671646000E-03 2.516335000E-03 2.325668000E-03 1.812397000E-03 4.635880000E-04 1.823727000E-03 1.981235000E-03 2.465682000E-03 3.424501000E-03
1.016672606E+01 2.202165000E-03 2.012688000E-03 1.874768000E-03 1.756219000E-03 1.613311000E-03 1.245837000E-03 2.982720000E-04 1.301425000E-03 1.413149000E-03 1.758455000E-03 2.444103000E-03
1.033324570E+01 1.540932000E-03 1.405593000E-03 1.305438000E-03 1.218110000E-03 1.114105000E-03 8.548150000E-04 1.950350000E-04 9.168110000E-04 9.948510000E-04 1.237450000E-03 1.720575000E-03
1.049996187E+01 1.070895000E-03 9.754510000E-04 9.040020000E-04 8.411410000E-04 7.669510000E-04 5.859570000E-04 1.296840000E-04 6.400080000E-04 6.938190000E-04 8.623630000E-04 1.198993000E-03
1.066670514E+01 7.439790000E-04 6.741750000E-04 6.237710000E-04 5.791740000E-04 5.269420000E-04 4.016070000E-04 8.767300000E-05 4.440700000E-04 4.807340000E-04 5.967860000E-04 8.293350000E-04
1.083333839E+01 5.149450000E-04 4.649000000E-04 4.295670000E-04 3.981950000E-04 3.617440000E-04 2.754550000E-04 6.033900000E-05 3.069950000E-04 3.316690000E-04 4.109630000E-04 5.705080000E-04
1.100000000E+01 3.565850000E-04 3.256700000E-04 2.956830000E-04 2.737010000E-04 2.484010000E-04 1.892690000E-04 4.237000000E-05 2.118920000E-04 2.282510000E-04 2.820260000E-04 3.908300000E-04
1.116672606E+01 2.465160000E-04 2.265570000E-04 2.037180000E-04 1.883190000E-04 1.708040000E-04 1.304480000E-04 3.048900000E-05 1.462910000E-04 1.569180000E-04 1.930880000E-04 2.668480000E-04
1.133324570E+01 1.707330000E-04 1.565700000E-04 1.436450000E-04 1.298870000E-04 1.177870000E-04 9.037800000E-05 2.264400000E-05 1.012260000E-04 1.079230000E-04 1.320010000E-04 1.816740000E-04
1.149996187E+01 1.191830000E-04 1.093210000E-04 1.010710000E-04 8.996800000E-05 8.160000000E-05 6.310600000E-05 1.750700000E-05 7.036500000E-05 7.437900000E-05 9.018400000E-05 1.233590000E-04
1.166670514E+01 8.356400000E-05 7.639800000E-05 7.014200000E-05 6.272600000E-05 5.694700000E-05 4.458100000E-05 1.421700000E-05 -4.458000000E-05 5.147700000E-05 6.164500000E-05 8.355800000E-05
1.183333839E+01 5.919300000E-05 5.391200000E-05 4.974200000E-05 4.415600000E-05 4.016400000E-05 3.204300000E-05 1.220000000E-05 -2.738700000E-05 3.589200000E-05 4.223700000E-05 5.649400000E-05
1.200000000E+01 4.260100000E-05 3.855800000E-05 3.530800000E-05 3.178600000E-05 2.875600000E-05 2.356100000E-05 1.100600000E-05 -1.500000000E-05 2.533100000E-05 2.910700000E-05 3.818800000E-05
1.216672606E+01 3.124300000E-05 2.809700000E-05 2.553900000E-05 2.309200000E-05 2.099900000E-05 1.782900000E-05 1.031300000E-05 -5.975000000E-06 1.822300000E-05 2.029400000E-05 2.591000000E-05
1.233324570E+01 2.348400000E-05 2.102900000E-05 1.897800000E-05 1.716400000E-05 1.572100000E-05 1.390500000E-05 9.831000000E-06 4.940000000E-07 1.348200000E-05 1.445000000E-05 1.778500000E-05
1.249996187E+01 1.813800000E-05 1.616500000E-05 1.444500000E-05 1.311200000E-05 1.209700000E-05 1.116400000E-05 9.338000000E-06 4.822000000E-06 1.036400000E-05 1.063900000E-05 1.250900000E-05
1.266670514E+01 1.440900000E-05 1.282000000E-05 1.142700000E-05 1.032400000E-05 9.579000000E-06 9.167000000E-06 8.693000000E-06 7.280000000E-06 3.764000000E-06 8.204000000E-06 9.166000000E-06
1.283333839E+01 1.175000000E-05 1.045400000E-05 9.302000000E-06 8.375000000E-06 7.796000000E-06 7.659000000E-06 7.912000000E-06 8.266000000E-06 7.969000000E-06 6.674000000E-06 7.096000000E-06
1.300000000E+01 9.762000000E-06 8.724000000E-06 7.764000000E-06 6.977000000E-06 6.506000000E-06 6.490000000E-06 7.062000000E-06 8.260000000E-06 9.719000000E-06 5.710000000E-06 5.823000000E-06
