0.0016  5.7596E-0006
0.0116  2.9123E-0005
0.0216  5.2426E-0005
0.0315  7.2764E-0005
0.0417  9.6683E-0005
0.0517  1.2030E-0004
0.0615  1.4392E-0004
0.0716  1.6794E-0004
0.0816  1.9206E-0004
0.0916  2.1618E-0004
0.1017  2.4080E-0004
0.1117  2.6573E-0004
0.1224  2.9055E-0004
0.1317  3.1558E-0004
0.1417  3.4080E-0004
0.1517  3.6673E-0004
0.1618  3.9256E-0004
0.1719  4.1869E-0004
0.1817  4.4683E-0004
0.1918  4.7497E-0004
0.2017  5.0412E-0004
0.2118  5.3327E-0004
0.2217  5.6442E-0004
0.2322  6.0161E-0004
0.2420  6.3075E-0004
0.2520  6.6593E-0004
0.2620  7.0412E-0004
0.2722  7.4332E-0004
0.2823  7.8653E-0004
0.2922  8.3176E-0004
0.3024  8.8302E-0004
0.3123  9.3930E-0004
0.3225  1.0016E-0003
0.3324  1.0710E-0003
0.3425  1.1514E-0003
0.3525  1.2458E-0003
0.3626  1.3594E-0003
0.3726  1.4921E-0003
0.3831  1.6790E-0003
0.3925  1.8629E-0003
0.4024  2.1182E-0003
0.4123  2.4398E-0003
0.4221  2.8458E-0003
0.4331  3.4267E-0003
0.4438  4.1612E-0003
0.4533  4.9771E-0003
0.4627  5.9622E-0003
0.4721  7.1164E-0003
0.4829  8.7085E-0003
0.4939  1.0609E-0002
0.5047  1.2748E-0002
0.5154  1.5057E-0002
0.5259  1.7574E-0002
