fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.23 1.000000000E+00 3.292621747E+01 1.852745556E-14 1.000000000E+20 1.186818140E+00 1.995691073E-15 1.593198988E-04 
001_320_SRH 001_320_srh.dat 320 36.23 1.000000000E+00 7.137818401E+01 1.223464220E-14 1.000000000E+20 1.207421058E+00 1.880213748E-15 2.539494061E-04 
002_320 002_320.dat 320 36.23 1.000000000E+00 2.867353471E+01 2.420014085E-14 1.000000000E+20 1.193789407E+00 2.874180704E-15 1.832210010E-04 
002_320_SRH 002_320_srh.dat 320 36.23 1.000000000E+00 4.998115671E+01 1.790554121E-14 1.000000000E+20 1.207524579E+00 2.758923625E-15 2.547148366E-04 
003_320 003_320.dat 320 36.23 1.000000000E+00 2.394325154E+01 3.246308425E-14 1.000000000E+20 1.197403905E+00 4.157536170E-15 2.011535324E-04 
003_320_SRH 003_320_srh.dat 320 36.23 1.000000000E+00 3.540515754E+01 2.616971475E-14 1.000000000E+20 1.207676067E+00 4.047727597E-15 2.558550251E-04 
004_320 004_320.dat 320 36.23 1.000000000E+00 1.945526355E+01 4.447004306E-14 1.000000000E+20 1.201615598E+00 6.048731104E-15 2.187895855E-04 
004_320_SRH 004_320_srh.dat 320 36.23 1.000000000E+00 2.547699705E+01 3.817361017E-14 1.000000000E+20 1.207896300E+00 5.937385385E-15 2.575360442E-04 
005_320 005_320.dat 320 36.23 1.000000000E+00 1.557157684E+01 6.182152448E-14 1.000000000E+20 1.203879198E+00 8.817359637E-15 2.319253765E-04 
005_320_SRH 005_320_srh.dat 320 36.23 1.000000000E+00 1.871642747E+01 5.552732751E-14 1.000000000E+20 1.208214605E+00 8.706715515E-15 2.599835530E-04 
006_320 006_320.dat 320 36.23 1.000000000E+00 1.247025710E+01 8.673716767E-14 1.000000000E+20 1.205684337E+00 1.287258906E-14 2.433053641E-04 
006_320_SRH 006_320_srh.dat 320 36.23 1.000000000E+00 1.411543258E+01 8.044636998E-14 1.000000000E+20 1.208671218E+00 1.276257624E-14 2.635401768E-04 
007_320 007_320.dat 320 36.23 1.000000000E+00 1.011559057E+01 1.221756464E-13 1.000000000E+20 1.207264583E+00 1.880680262E-14 2.541312378E-04 
007_320_SRH 007_320_srh.dat 320 36.23 1.000000000E+00 1.098792196E+01 1.158897829E-13 1.000000000E+20 1.209321462E+00 1.869743295E-14 2.687897869E-04 
