N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.210524377E+00 1.213103730E+00 1.215738292E+00 1.217806602E+00 1.220176736E+00 1.222210292E+00 1.223025940E+00 1.223813694E+00 1.223473275E+00 1.221116707E+00 1.217197583E+00
1.016672606E+01 1.210624270E+00 1.213193779E+00 1.215822572E+00 1.217891065E+00 1.220262021E+00 1.222298816E+00 1.223123109E+00 1.223918414E+00 1.223588213E+00 1.221250081E+00 1.217354609E+00
1.033324570E+01 1.210769571E+00 1.213324761E+00 1.215945160E+00 1.218013879E+00 1.220386041E+00 1.222427541E+00 1.223264413E+00 1.224070726E+00 1.223755347E+00 1.221444030E+00 1.217582762E+00
1.049996187E+01 1.210980243E+00 1.213539246E+00 1.216155641E+00 1.218191754E+00 1.220565629E+00 1.222613954E+00 1.223469002E+00 1.224291322E+00 1.223997455E+00 1.221724778E+00 1.217912694E+00
1.066670514E+01 1.211284192E+00 1.213816472E+00 1.216435140E+00 1.218486293E+00 1.220824140E+00 1.222882282E+00 1.223763445E+00 1.224608892E+00 1.224346039E+00 1.222128692E+00 1.218386669E+00
1.083333839E+01 1.211719531E+00 1.214231156E+00 1.216804171E+00 1.218874602E+00 1.221193119E+00 1.223265269E+00 1.224183493E+00 1.225062150E+00 1.224843656E+00 1.222704653E+00 1.219061182E+00
1.100000000E+01 1.212336742E+00 1.214789539E+00 1.217335041E+00 1.219399919E+00 1.221713521E+00 1.223805324E+00 1.224775434E+00 1.225701283E+00 1.225545479E+00 1.223515720E+00 1.220008485E+00
1.116672606E+01 1.213208454E+00 1.215578815E+00 1.218050978E+00 1.220112035E+00 1.222435634E+00 1.224554377E+00 1.225595549E+00 1.226587455E+00 1.226518924E+00 1.224638452E+00 1.221314756E+00
1.133324570E+01 1.214394646E+00 1.216634897E+00 1.219036140E+00 1.221088232E+00 1.223418323E+00 1.225570511E+00 1.226706073E+00 1.227788469E+00 1.227838739E+00 1.226156685E+00 1.223072744E+00
1.149996187E+01 1.215991679E+00 1.218057414E+00 1.220333517E+00 1.222366178E+00 1.224719460E+00 1.226910177E+00 1.228165837E+00 1.229368245E+00 1.229575578E+00 1.228148228E+00 1.225365211E+00
1.166670514E+01 1.218067824E+00 1.219897024E+00 1.222036032E+00 1.224006021E+00 1.226360646E+00 1.228615698E+00 1.230015220E+00 1.231369815E+00 1.231776639E+00 1.230662566E+00 1.228240047E+00
1.183333839E+01 1.220688797E+00 1.222235358E+00 1.224149047E+00 1.226060396E+00 1.228393190E+00 1.230701890E+00 1.232259940E+00 1.233795754E+00 1.234443000E+00 1.233694938E+00 1.231682942E+00
1.200000000E+01 1.223887746E+00 1.225062726E+00 1.226734511E+00 1.228514362E+00 1.230791897E+00 1.233148797E+00 1.234862234E+00 1.236596188E+00 1.237514015E+00 1.237168611E+00 1.235600094E+00
1.216672606E+01 1.227644233E+00 1.228410180E+00 1.229782734E+00 1.231357778E+00 1.233553311E+00 1.235897697E+00 1.237748370E+00 1.239675645E+00 1.240872496E+00 1.240939648E+00 1.239824324E+00
1.233324570E+01 1.231912705E+00 1.232226928E+00 1.233263118E+00 1.234576785E+00 1.236611898E+00 1.238907186E+00 1.240832320E+00 1.242920600E+00 1.244374939E+00 1.244830480E+00 1.244149674E+00
1.249996187E+01 1.236623566E+00 1.236495849E+00 1.237128822E+00 1.238123634E+00 1.239939764E+00 1.242116592E+00 1.244043709E+00 1.246234943E+00 1.247894415E+00 1.248679670E+00 1.248383621E+00
1.266670514E+01 1.241708382E+00 1.241125319E+00 1.241348200E+00 1.241954987E+00 1.243507329E+00 1.245498451E+00 1.247346099E+00 1.249564885E+00 1.251353556E+00 1.252383074E+00 1.252393964E+00
1.283333839E+01 1.247120513E+00 1.246098754E+00 1.245891893E+00 1.246083856E+00 1.247309991E+00 1.249051797E+00 1.250739334E+00 1.252903505E+00 1.254733407E+00 1.255907437E+00 1.256128891E+00
1.300000000E+01 1.252809809E+00 1.251376703E+00 1.250728238E+00 1.250495843E+00 1.251357550E+00 1.252795167E+00 1.254249496E+00 1.256278936E+00 1.258060601E+00 1.259276836E+00 1.259605761E+00
