N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.205393586E+00 1.207206181E+00 1.209565166E+00 1.211961258E+00 1.214131337E+00 1.215508684E+00 1.216691025E+00 1.216638697E+00 1.213837463E+00 1.207046926E+00 1.190637495E+00
1.016672606E+01 1.205456969E+00 1.207263395E+00 1.209622050E+00 1.212016014E+00 1.214181550E+00 1.215562211E+00 1.216749308E+00 1.216706217E+00 1.213925251E+00 1.207173162E+00 1.190845857E+00
1.033324570E+01 1.205549457E+00 1.207356137E+00 1.209720451E+00 1.212120563E+00 1.214303024E+00 1.215640292E+00 1.216834349E+00 1.216804643E+00 1.214053041E+00 1.207356683E+00 1.191148456E+00
1.049996187E+01 1.205684222E+00 1.207482254E+00 1.209842812E+00 1.212231751E+00 1.214441214E+00 1.215753888E+00 1.216958004E+00 1.216947612E+00 1.214238344E+00 1.207622263E+00 1.191585533E+00
1.066670514E+01 1.205884268E+00 1.207668371E+00 1.210023024E+00 1.212406683E+00 1.214613540E+00 1.215918529E+00 1.217137048E+00 1.217154359E+00 1.214505622E+00 1.208004168E+00 1.192212344E+00
1.083333839E+01 1.206169740E+00 1.207931553E+00 1.210264257E+00 1.212629075E+00 1.214815322E+00 1.216192803E+00 1.217394757E+00 1.217451318E+00 1.214888105E+00 1.208548347E+00 1.193101970E+00
1.100000000E+01 1.206578210E+00 1.208302041E+00 1.210600358E+00 1.212943251E+00 1.215126392E+00 1.216516207E+00 1.217762541E+00 1.217873868E+00 1.215429474E+00 1.209313799E+00 1.194345999E+00
1.116672606E+01 1.207159771E+00 1.208827847E+00 1.211072140E+00 1.213384164E+00 1.215552915E+00 1.216987701E+00 1.218281116E+00 1.218467258E+00 1.216184123E+00 1.210371376E+00 1.196050036E+00
1.133324570E+01 1.207979076E+00 1.209563291E+00 1.211729710E+00 1.213999682E+00 1.216180529E+00 1.217640647E+00 1.219000398E+00 1.219285778E+00 1.217214550E+00 1.211797396E+00 1.198319009E+00
1.149996187E+01 1.209111272E+00 1.210575681E+00 1.212634462E+00 1.214845794E+00 1.217025534E+00 1.218538982E+00 1.219976375E+00 1.220388327E+00 1.218583956E+00 1.213659993E+00 1.201228982E+00
1.166670514E+01 1.210645532E+00 1.211942882E+00 1.213854445E+00 1.216004151E+00 1.218173690E+00 1.219745671E+00 1.221263809E+00 1.221829197E+00 1.220342991E+00 1.215997945E+00 1.204788122E+00
1.183333839E+01 1.212669796E+00 1.213738983E+00 1.215491038E+00 1.217520582E+00 1.219658916E+00 1.221281537E+00 1.222904371E+00 1.223644306E+00 1.222513145E+00 1.218799023E+00 1.208903141E+00
1.200000000E+01 1.215275408E+00 1.216050653E+00 1.217547199E+00 1.219458765E+00 1.221505153E+00 1.223199625E+00 1.224913250E+00 1.225836779E+00 1.225072632E+00 1.221989992E+00 1.213380242E+00
1.216672606E+01 1.218467653E+00 1.218875640E+00 1.220098654E+00 1.221838435E+00 1.223780690E+00 1.225480866E+00 1.227270668E+00 1.228368933E+00 1.227953515E+00 1.225448745E+00 1.217975415E+00
1.233324570E+01 1.222259004E+00 1.222261148E+00 1.223155721E+00 1.224611352E+00 1.226433986E+00 1.228092611E+00 1.229925185E+00 1.231167933E+00 1.231053638E+00 1.229033267E+00 1.222469352E+00
1.249996187E+01 1.226598377E+00 1.226144512E+00 1.226641900E+00 1.227823470E+00 1.229432448E+00 1.230986833E+00 1.232809973E+00 1.234145375E+00 1.234260540E+00 1.232611779E+00 1.226714278E+00
1.266670514E+01 1.231405120E+00 1.230483510E+00 1.230575109E+00 1.231401500E+00 1.232738042E+00 1.234117470E+00 1.235864963E+00 1.237223577E+00 1.237479271E+00 1.236083871E+00 1.230633897E+00
1.283333839E+01 1.236603314E+00 1.235204436E+00 1.234875278E+00 1.235308855E+00 1.236320148E+00 1.237454621E+00 1.239054012E+00 1.240355960E+00 1.240653685E+00 1.239393572E+00 1.234207744E+00
1.300000000E+01 1.242095520E+00 1.240270245E+00 1.239502948E+00 1.239519527E+00 1.240162944E+00 1.240990075E+00 1.242370371E+00 1.243533638E+00 1.243773266E+00 1.242534680E+00 1.237452082E+00
