T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
330 001_330 35.134 4.096080E-1 3.772080E-1 7.568720E+1 2.338850E+1 3.363960E-1 3.476324E-1 5.000000E-1 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 2.800E-4 1.000E+15
330 002_330 35.134 4.081420E-1 3.768407E-1 7.558870E+1 2.325180E+1 3.349120E-1 3.471322E-1 5.000000E-1 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 2.800E-4 1.000E+15
330 003_330 35.134 4.061260E-1 3.763052E-1 7.545360E+1 2.306280E+1 3.328610E-1 3.464315E-1 5.000000E-1 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 2.800E-4 1.000E+15
330 004_330 35.134 4.034120E-1 3.755268E-1 7.527440E+1 2.280700E+1 3.301270E-1 3.454270E-1 5.000000E-1 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 2.800E-4 1.000E+15
330 005_330 35.134 3.998410E-1 3.744002E-1 7.504890E+1 2.246980E+1 3.265330E-1 3.440651E-1 5.000000E-1 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 2.800E-4 1.000E+15
330 006_330 35.134 3.951290E-1 3.727801E-1 7.480920E+1 2.203830E+1 3.220410E-1 3.421651E-1 5.000000E-1 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 2.800E-4 1.000E+15
330 007_330 35.134 3.894220E-1 3.704714E-1 7.452210E+1 2.150260E+1 3.166310E-1 3.395527E-1 5.000000E-1 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 2.800E-4 1.000E+15
330 008_330 35.134 3.825880E-1 3.672232E-1 7.423000E+1 2.085800E+1 3.103810E-1 3.360054E-1 5.000000E-1 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 2.800E-4 1.000E+15
330 009_330 35.134 3.748740E-1 3.627339E-1 7.392010E+1 2.010330E+1 3.034280E-1 3.312690E-1 5.000000E-1 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 2.800E-4 1.000E+15
330 010_330 35.134 3.665520E-1 3.566769E-1 7.358680E+1 1.924160E+1 2.960060E-1 3.250206E-1 5.000000E-1 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 2.800E-4 1.000E+15
330 011_330 35.134 3.579110E-1 3.487576E-1 7.322780E+1 1.828120E+1 2.883110E-1 3.170402E-1 5.000000E-1 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 2.800E-4 1.000E+15
330 012_330 35.134 3.492270E-1 3.388009E-1 7.283940E+1 1.723650E+1 2.805370E-1 3.072050E-1 5.000000E-1 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 2.800E-4 1.000E+15
330 013_330 35.134 3.406880E-1 3.268399E-1 7.242870E+1 1.613000E+1 2.728810E-1 2.955489E-1 5.000000E-1 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 2.800E-4 1.000E+15
330 014_330 35.134 3.324040E-1 3.131506E-1 7.200490E+1 1.499040E+1 2.654590E-1 2.823481E-1 5.000000E-1 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 2.800E-4 1.000E+15
330 015_330 35.134 3.244570E-1 2.981787E-1 7.156320E+1 1.384700E+1 2.582910E-1 2.680491E-1 5.000000E-1 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 2.800E-4 1.000E+15
330 016_330 35.134 3.168080E-1 2.823807E-1 7.109900E+1 1.272110E+1 2.513570E-1 2.530478E-1 5.000000E-1 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 2.800E-4 1.000E+15
330 017_330 35.134 3.093510E-1 2.660487E-1 7.060510E+1 1.162200E+1 2.445610E-1 2.376091E-1 5.000000E-1 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 2.800E-4 1.000E+15
330 018_330 35.134 3.018390E-1 2.492977E-1 7.009350E+1 1.054880E+1 2.377440E-1 2.218509E-1 5.000000E-1 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 2.800E-4 1.000E+15
330 019_330 35.134 2.941740E-1 2.321329E-1 6.954210E+1 9.497700E+0 2.307910E-1 2.057638E-1 5.000000E-1 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 2.800E-4 1.000E+15
330 020_330 35.134 2.862890E-1 2.145854E-1 6.892990E+1 8.469200E+0 2.236230E-1 1.893634E-1 5.000000E-1 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 2.800E-4 1.000E+15
330 021_330 35.134 2.781150E-1 1.967934E-1 6.824550E+1 7.470300E+0 2.161620E-1 1.727946E-1 5.000000E-1 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 2.800E-4 1.000E+15
330 022_330 35.134 2.696000E-1 1.789999E-1 6.747740E+1 6.512700E+0 2.083690E-1 1.562781E-1 5.000000E-1 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 2.800E-4 1.000E+15
330 023_330 35.134 2.606600E-1 1.615029E-1 6.662390E+1 5.609400E+0 2.002250E-1 1.400774E-1 5.000000E-1 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 2.800E-4 1.000E+15
330 024_330 35.134 2.512800E-1 1.446021E-1 6.566430E+1 4.771900E+0 1.916700E-1 1.244825E-1 5.000000E-1 6.813000E+13 6.813000E+13 6.813000E+13 6.813000E+13 2.800E-4 1.000E+15
330 025_330 35.134 2.414290E-1 1.285640E-1 6.457750E+1 4.008900E+0 1.827050E-1 1.097083E-1 5.000000E-1 1.000000E+14 1.000000E+14 1.000000E+14 1.000000E+14 2.800E-4 1.000E+15
