0.0005 -1.4271E-0005
0.0105 -1.6320E-0007
0.0206  1.5264E-0005
0.0306  2.8756E-0005
0.0406  4.3563E-0005
0.0505  5.9497E-0005
0.0605  7.4171E-0005
0.0705  9.0151E-0005
0.0805  1.0683E-0004
0.0905  1.2412E-0004
0.1016  1.4402E-0004
0.1119  1.6332E-0004
0.1220  1.8312E-0004
0.1318  2.0352E-0004
0.1426  2.2553E-0004
0.1520  2.4874E-0004
0.1620  2.7337E-0004
0.1720  2.9980E-0004
0.1820  3.2824E-0004
0.1919  3.5869E-0004
0.2021  3.9206E-0004
0.2120  4.2824E-0004
0.2219  4.6844E-0004
0.2320  5.1266E-0004
0.2419  5.6291E-0004
0.2521  6.2623E-0004
0.2620  6.8050E-0004
0.2720  7.5085E-0004
0.2818  8.3126E-0004
0.2919  9.2271E-0004
0.3019  1.0333E-0003
0.3125  1.1569E-0003
0.3219  1.3026E-0003
0.3319  1.4735E-0003
0.3417  1.6755E-0003
0.3524  1.9358E-0003
0.3621  2.2212E-0003
0.3720  2.5609E-0003
0.3817  2.9649E-0003
0.3910  3.4684E-0003
0.4005  3.9333E-0003
0.4107  4.6000E-0003
0.4210  5.3662E-0003
0.4321  6.3214E-0003
0.4416  7.2169E-0003
0.4506  8.1323E-0003
0.4599  9.1871E-0003
0.4691  1.0292E-0002
0.4781  1.1456E-0002
0.4873  1.2680E-0002
0.4965  1.4053E-0002
0.5052  1.5287E-0002
0.5163  1.6998E-0002
0.5275  1.8779E-0002
