N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.624320200E-01 -1.681923530E-01 -1.656651700E-01 -1.631498190E-01
1.600000000E+01 3.048666400E-02 3.040551700E-02 2.989893000E-02 2.958504600E-02
1.700000000E+01 6.068348100E-02 5.915945100E-02 5.682756500E-02 5.711390400E-02
1.549996187E+01 5.998187000E-03 3.697339000E-03 3.582065000E-03 3.397729000E-03
1.649996187E+01 5.168204200E-02 5.199790600E-02 5.147967400E-02 5.101705000E-02
1.674996808E+01 6.025591400E-02 5.796652500E-02 5.764228300E-02 5.706383300E-02
1.624993176E+01 4.079324400E-02 4.082137000E-02 4.072611100E-02 4.054041300E-02
1.574996808E+01 2.185564700E-02 2.109110700E-02 2.055404600E-02 2.104623400E-02
1.524993176E+01 -4.044143800E-02 -4.496627000E-02 -4.744804400E-02 -4.873284000E-02
