N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 2.542569000E-03 8.266206000E-03 8.132855000E-03 7.844059000E-03
1.600000000E+01 2.101757100E-02 2.060822900E-02 2.000474000E-02 1.960516200E-02
1.700000000E+01 6.897491100E-02 6.813416300E-02 6.618652400E-02 6.559613500E-02
1.549996187E+01 -1.005161630E-01 -1.095085170E-01 -1.135266780E-01 -1.149906530E-01
1.649996187E+01 5.396456300E-02 5.512985000E-02 5.516095000E-02 5.493865000E-02
1.674996808E+01 6.566685900E-02 6.424089100E-02 6.426019100E-02 6.361770300E-02
1.624993176E+01 3.952247900E-02 4.009144200E-02 4.019484000E-02 3.985756800E-02
1.574996808E+01 -1.237705900E-02 -1.546660300E-02 -1.743314500E-02 -1.767826600E-02
1.524993176E+01 -1.561433210E-01 -1.494307670E-01 -1.432934110E-01 -1.379167120E-01
