T d154 d184 d214 d244
d 150 180 210 240
290 2.186246100E-02 2.102940700E-02 2.192540500E-02 2.203632600E-02
295 2.067114500E-02 1.968518900E-02 2.033406200E-02 2.005755300E-02
300 1.851135300E-02 1.697829700E-02 1.712812000E-02 1.662007100E-02
305 1.319866700E-02 1.069497300E-02 9.890458000E-03 8.477499000E-03
310 2.398186000E-03 -1.859765000E-03 -4.321516000E-03 -7.144650000E-03
315 -1.834361700E-02 -2.576213400E-02 -3.130783300E-02 -3.667683300E-02
320 -5.704641000E-02 -6.968810300E-02 -7.993506000E-02 -8.953519000E-02
325 -1.221830960E-01 -1.418867410E-01 -1.580672000E-01 -1.725492100E-01
330 -1.880960880E-01 -1.816796530E-01 -1.756999420E-01 -1.696750340E-01
335 -1.612879940E-01 -1.502110050E-01 -1.399867130E-01 -1.301393890E-01
340 -1.036733520E-01 -8.488467200E-02 -6.803220600E-02 -5.243145900E-02
