T d154 d184 d214 d244
d 150 180 210 240
290 2.331289600E-02 2.263127300E-02 2.349201700E-02 2.362770700E-02
295 2.316661800E-02 2.254645200E-02 2.346833500E-02 2.344179400E-02
300 2.305324700E-02 2.239257000E-02 2.333096400E-02 2.352598900E-02
305 2.203199800E-02 2.136079100E-02 2.228386400E-02 2.213893000E-02
310 1.978876900E-02 1.919322000E-02 2.009766300E-02 2.040137400E-02
315 1.547467300E-02 1.500450300E-02 1.578869400E-02 1.620954300E-02
320 6.918190000E-03 6.690131000E-03 7.524927000E-03 7.803486000E-03
325 -8.622231000E-03 -8.477971000E-03 -7.542923000E-03 -7.326750000E-03
330 -3.537826200E-02 -3.446412900E-02 -3.342063400E-02 -3.327944400E-02
335 -7.869861900E-02 -7.609988800E-02 -7.473801200E-02 -7.456205100E-02
340 -1.379553680E-01 -1.334801340E-01 -1.313350850E-01 -1.306629110E-01
