T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.261889562E+00 1.231346297E+00 3.054326500E-02 1.261733623E+00 1.231236981E+00 3.049664200E-02 1.559390000E-04 1.093160000E-04
295 1.261795547E+00 1.231739839E+00 3.005570800E-02 1.261659041E+00 1.231639721E+00 3.001932000E-02 1.365060000E-04 1.001180000E-04
300 1.262541005E+00 1.232853361E+00 2.968764400E-02 1.262421385E+00 1.232761304E+00 2.966008100E-02 1.196200000E-04 9.205700000E-05
305 1.264035391E+00 1.234354004E+00 2.968138700E-02 1.263929555E+00 1.234270102E+00 2.965945300E-02 1.058360000E-04 8.390200000E-05
310 1.265833930E+00 1.236444416E+00 2.938951400E-02 1.265738349E+00 1.236363846E+00 2.937450300E-02 9.558100000E-05 8.057000000E-05
315 1.267658658E+00 1.238715548E+00 2.894311000E-02 1.267569458E+00 1.238635428E+00 2.893403000E-02 8.920000000E-05 8.012000000E-05
320 1.269147168E+00 1.240803732E+00 2.834343600E-02 1.269060672E+00 1.240723058E+00 2.833761400E-02 8.649600000E-05 8.067400000E-05
325 1.269427431E+00 1.242781298E+00 2.664613300E-02 1.269340354E+00 1.242694768E+00 2.664558600E-02 8.707700000E-05 8.653000000E-05
330 1.267736515E+00 1.244290861E+00 2.344565400E-02 1.267646199E+00 1.244194602E+00 2.345159700E-02 9.031600000E-05 9.625900000E-05
335 1.262324545E+00 1.244567703E+00 1.775684200E-02 1.262229766E+00 1.244458275E+00 1.777149100E-02 9.477900000E-05 1.094280000E-04
340 1.250591306E+00 1.243549896E+00 7.041410000E-03 1.250493214E+00 1.243421585E+00 7.071629000E-03 9.809200000E-05 1.283110000E-04
