Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.237560268E+00 1.212119011E+00 2.544125700E-02 1.231182641E+00 1.205618121E+00 2.556452000E-02 6.377627000E-03 6.500890000E-03
1.468000E+10 1.237609167E+00 1.212158076E+00 2.545109100E-02 1.233024941E+00 1.207471037E+00 2.555390400E-02 4.584226000E-03 4.687039000E-03
2.154000E+10 1.237680505E+00 1.212215176E+00 2.546532900E-02 1.234423018E+00 1.208876651E+00 2.554636700E-02 3.257487000E-03 3.338525000E-03
3.162000E+10 1.237784344E+00 1.212298535E+00 2.548580900E-02 1.235490819E+00 1.209943614E+00 2.554720500E-02 2.293525000E-03 2.354921000E-03
4.642000E+10 1.237934954E+00 1.212419983E+00 2.551497100E-02 1.236330679E+00 1.210770434E+00 2.556024500E-02 1.604275000E-03 1.649549000E-03
6.813000E+10 1.238152291E+00 1.212641797E+00 2.551049400E-02 1.237034426E+00 1.211450774E+00 2.558365200E-02 1.117865000E-03 1.191023000E-03
1.000000E+11 1.238463647E+00 1.212908288E+00 2.555535900E-02 1.237685580E+00 1.212066767E+00 2.561881300E-02 7.780670000E-04 8.415210000E-04
1.468000E+11 1.238905244E+00 1.213272804E+00 2.563244000E-02 1.238362748E+00 1.212686384E+00 2.567636400E-02 5.424960000E-04 5.864200000E-04
2.154000E+11 1.239523229E+00 1.213787383E+00 2.573584600E-02 1.239143126E+00 1.213377720E+00 2.576540600E-02 3.801030000E-04 4.096630000E-04
3.162000E+11 1.240373211E+00 1.214507305E+00 2.586590600E-02 1.240104571E+00 1.214219276E+00 2.588529500E-02 2.686400000E-04 2.880290000E-04
4.642000E+11 1.241517556E+00 1.215496933E+00 2.602062300E-02 1.241325173E+00 1.215292415E+00 2.603275800E-02 1.923830000E-04 2.045180000E-04
6.813000E+11 1.243020167E+00 1.216845468E+00 2.617469900E-02 1.242879837E+00 1.216697173E+00 2.618266400E-02 1.403300000E-04 1.482950000E-04
1.000000E+12 1.244939306E+00 1.218604640E+00 2.633466600E-02 1.244834469E+00 1.218494932E+00 2.633953700E-02 1.048370000E-04 1.097080000E-04
1.468000E+12 1.247319348E+00 1.220877686E+00 2.644166200E-02 1.247238785E+00 1.220793478E+00 2.644530700E-02 8.056300000E-05 8.420800000E-05
2.154000E+12 1.250182542E+00 1.223654917E+00 2.652762500E-02 1.250118731E+00 1.223588730E+00 2.653000100E-02 6.381100000E-05 6.618700000E-05
3.162000E+12 1.253522424E+00 1.226971187E+00 2.655123700E-02 1.253470424E+00 1.226917177E+00 2.655324700E-02 5.200000000E-05 5.401000000E-05
4.642000E+12 1.257303533E+00 1.230773496E+00 2.653003700E-02 1.257260156E+00 1.230728345E+00 2.653181100E-02 4.337700000E-05 4.515100000E-05
6.813000E+12 1.261471061E+00 1.235005321E+00 2.646574000E-02 1.261434296E+00 1.234966934E+00 2.646736200E-02 3.676500000E-05 3.838700000E-05
1.000000E+13 1.265966938E+00 1.239607023E+00 2.635991500E-02 1.265935500E+00 1.239574079E+00 2.636142100E-02 3.143800000E-05 3.294400000E-05
