fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0T01 8:33:52 292.6 39.62 1.000E+000 1.016E+000 3.500E-006 1.000E+012 3.057E+000 5.898E-009 9.358E-006 5.840E-002 9.357E-006 1.611E-007 2.949E-001 3.160E-002 5.083E-006 3.544E-003 
0T02 8:35:58 292.6 39.62 1.000E+000 1.013E+000 3.522E-006 1.000E+012 3.053E+000 5.924E-009 9.103E-006 5.735E-002 9.102E-006 1.535E-007 2.941E-001 3.100E-002 4.936E-006 3.400E-003 
0T03 8:38:08 292.5 39.64 1.000E+000 1.012E+000 3.518E-006 1.000E+012 3.057E+000 5.869E-009 9.163E-006 5.766E-002 9.162E-006 1.555E-007 2.943E-001 3.120E-002 4.967E-006 3.354E-003 
0T04 8:39:54 292.5 39.64 1.000E+000 1.011E+000 3.556E-006 1.000E+012 3.060E+000 5.848E-009 9.344E-006 5.838E-002 9.342E-006 1.608E-007 2.948E-001 3.160E-002 5.073E-006 3.454E-003 
0T05 8:55:20 292.9 39.58 1.000E+000 1.020E+000 3.564E-006 1.000E+012 3.071E+000 5.822E-009 1.025E-005 6.098E-002 1.025E-005 1.855E-007 2.966E-001 3.310E-002 5.586E-006 2.845E-003 
0T11 9:05:22 292.2 39.68 1.000E+000 1.017E+000 3.554E-006 1.000E+012 3.059E+000 5.786E-009 8.987E-006 5.732E-002 8.986E-006 1.514E-007 2.940E-001 3.100E-002 4.869E-006 3.287E-003 
0T12 9:07:20 292.4 39.65 1.000E+000 1.006E+000 3.577E-006 1.000E+012 3.055E+000 5.864E-009 9.129E-006 5.776E-002 9.128E-006 1.553E-007 2.944E-001 3.120E-002 4.960E-006 3.310E-003 
0T13 9:09:10 292.7 39.61 1.000E+000 1.018E+000 3.588E-006 1.000E+012 3.063E+000 5.850E-009 9.949E-006 6.044E-002 9.948E-006 1.782E-007 2.964E-001 3.280E-002 5.416E-006 2.782E-003 
0T14 9:11:18 292.8 39.6 1.000E+000 1.006E+000 3.638E-006 1.000E+012 3.052E+000 5.971E-009 9.073E-006 5.685E-002 9.072E-006 1.515E-007 2.937E-001 3.070E-002 4.918E-006 3.217E-003 
0T15 9:13:14 292.8 39.6 1.000E+000 1.014E+000 3.637E-006 1.000E+012 3.055E+000 5.942E-009 9.141E-006 5.702E-002 9.140E-006 1.531E-007 2.938E-001 3.080E-002 4.955E-006 3.241E-003 
